Bokeem Woodbine,0,0
Joe Johnston,0,0
Lawrence Kasanoff,0,0
Gregory Cruz,0,0
Michelle Nolden,0,0
Mark Webber,673820,1279749
Joshua Leonard,0,0
Jimmy Fallon,12214074,453242003817537
Taylor Handley,0,0
Miguel Sandoval,0,0
Tippi Hedren,0,0
Doug Atchison,0,0
Perrey Reeves,0,0
Eddie Baroo,0,0
Richard Moll,0,0
Tamannaah Bhatia,0,0
Jurnee Smollett-Bell,-1,-1
Scott Kalvert,0,0
Harry Connick Jr.,-1,-1
Oana Pellea,0,0
Juan Fern,0,0
Hans Matheson,0,0
William Lucking,0,0
Bobby Coleman,0,0
Michael Nardone,0,0
Jeff Wadlow,0,0
André the Giant,-1,-1
Paul Ben-Victor,-1,-1
Imelda Staunton,0,0
Jason Patric,0,0
Billy Ray,0,0
Travis Aaron Wade,0,0
Steve Gomer,0,0
Mabrouk El Mechri,0,0
F. Gary Gray,-1,-1
Oksana Akinshina,0,0
Jacob Aaron Estes,0,0
Jenette Goldstein,0,0
Louis Mandylor,0,0
Casper Crump,0,0
Eve Ensler,0,0
Rodrigo De la Serna,0,0
Franco Nero,0,0
Tom Burlinson,0,0
Hannah Spearritt,0,0
Obba Babatund,0,0
Virginie Ledoyen,0,0
Chelsey Reist,0,0
Jorma Taccone,0,0
Keisha Castle-Hughes,-1,-1
Rae Dawn Chong,0,0
Silvia Colloca,0,0
Peter Gallagher,0,0
Oliver Parker,0,0
Ian Ziering,0,0
Péter Fancsikai,-1,-1
Rob Morrow,0,0
Ferdinando Vetere,0,0
Agata Trzebuchowska,0,0
Hayley McFarland,0,0
Sheldon Lettich,0,0
Richard Roundtree,0,0
George Newton,0,0
Gabrielle Carteris,0,0
Betty Hutton,0,0
Glen Murphy,0,0
Kunihiko Yuyama,0,0
Collin Chou,0,0
Gaye Brown,0,0
Daniel Henney,0,0
Jeremy Saulnier,0,0
Bradley Rust Gray,0,0
Ki Hong Lee,0,0
Brandon Smith,0,0
John Gilbert,0,0
Ulrich Mühe,-1,-1
Chris Brochu,0,0
Michael Corrente,0,0
Earl Cameron,0,0
Noam Jenkins,0,0
Khalid Mohamed,0,0
Margaret Hamilton,0,0
Derek Cianfrance,0,0
Hansika Motwani,0,0
Gigi Rice,0,0
Michael Stuhlbarg,0,0
Adam Boyer,0,0
Hana Mae Lee,0,0
Josh Hutcherson,0,0
Vanessa Martinez,0,0
Ben Miller,0,0
Katsuhiro ,0,0
Charles Irving Beale,0,0
Carol Kane,0,0
Jonathan Demme,0,0
Josh Zuckerman,0,0
Rick Famuyiwa,0,0
Craig T. Nelson,-1,-1
Ava DuVernay,0,0
Adrian Paul,0,0
Ryan Gosling,0,0
Joyful Drake,0,0
Richard Marquand,0,0
Romesh Sharma,0,0
Jeff Crook,0,0
Lionel C,0,0
Mark Margolis,0,0
Mathieu Amalric,0,0
Joe Carnahan,0,0
Jack Nance,0,0
Manuela Velasco,0,0
Grigoriy Dobrygin,0,0
Tom Cruise,11619717,6199179
Karan Johar,0,0
Yaya DaCosta,0,0
Marc Forster,0,0
Gideon Raff,0,0
Liya Kebede,0,0
Stephen Chow,0,0
Damon Wayans Jr,0,0
Marc Singer,0,0
Hill Harper,0,0
Steven Yeun,0,0
Orlando Bloom,0,0
Gabriela Tagliavini,0,0
Joe E,0,0
Jessy Schram,0,0
Madison Davenport,0,0
Temuera Morrison,0,0
Ranbir Kapoor,0,0
Jonathan English,0,0
Ian Hart,0,78226
Grant Heslov,0,0
Melanie Griffith,0,0
Paul F. Tompkins,-1,-1
Maggie Greenwald,0,0
Jodie Whittaker,0,0
John Kapelos,0,0
Joe Cassidy,0,0
Sydney Penny,0,0
Harold Ramis,0,0
Bill Murray,0,0
Joseph Ruben,0,0
Andrew Hyatt,0,0
James Foley,0,0
Diane Ladd,0,0
David Walton,0,0
Chao,0,0
Alan Hale Jr,0,0
Alexander Witt,0,0
Mae West,0,0
Angell Conwell,0,0
Ruby Jerins,0,0
Persis Khambatta,0,0
Lenny Venito,0,0
Harold Gould,0,0
Paul Feig,0,2230732
Molly Dunsworth,0,0
Jacqueline Lovell,0,0
Dylan Minnette,0,0
Adam Rifkin,0,0
Edwin Hodge,0,0
Austin Nichols,0,0
Vanessa Lee Chester,0,0
Paul Ben,0,0
Toni Servillo,0,0
Terry George,0,0
Jack Heller,0,0
Chris Barrie,0,0
Theodore Melfi,0,0
Ellen Albertini Dow,0,0
Dominic Cooper,0,0
John Doman,0,0
Hector Echavarria,0,0
Rex Harrison,0,0
Justin Tipping,0,0
Mark A.Z. Dippé,-1,-1
James D,0,0
Tamar Novas,0,0
Kathryn Erbe,0,0
Eric Styles,0,0
Paul Popplewell,0,0
Brion James,0,0
William Sachs,0,0
Gina Prince-Bythewood,-1,-1
Kim Nguyen,0,0
Terry Kinney,0,0
KaDee Strickland,0,0
Mark Neveldine,0,0
Robert Foxworth,0,0
Frank Perry,0,0
Denholm Elliott,0,0
Kelly Ripa,0,0
Bill Johnson,0,0
Sal Mineo,0,0
Richard J. Lewis,-1,-1
Jodi Lyn O'Keefe,-1,-1
Jimmy Shubert,0,0
Christopher Shea,0,0
Gavin O,0,0
Suzi Lorraine,0,0
Reid Ewing,0,0
Rick Rossovich,0,0
Isaac Hayes,0,0
Michael Dorn,0,0
Elizabeth Streb,0,0
Jessica Lowndes,0,0
Chris Moss,0,0
Richard Roxburgh,0,0
Dinesh D,0,0
Matt Frewer,0,0
Stana Roumillac,0,0
Michael Cuesta,0,0
Igor Jijikine,0,0
Tyrone Power,0,0
John Hensley,0,0
Matias Varela,0,0
Steve Le Marquand,0,0
Tisha Campbell-Martin,-1,-1
Rita Maiden,0,0
Kevin Nealon,0,1551526
Liam James,0,0
Michael Curtiz,0,0
Lizzie Brocher,0,0
Jonathan Sadowski,0,0
Gil Kenan,0,0
Sarah Kazemy,0,0
Eric Worre,0,0
Youssef Delara,0,0
Alex Pettyfer,0,0
Ryôko Hirosue,-1,-1
Will Canon,0,0
Pat O'Connor,-1,-1
Christian Clavier,0,0
James Mather,0,0
Josh Trank,0,0
Hal Holbrook,0,0
Alfred Hitchcock,0,0
Ben Platt,0,0
Levan Gabriadze,0,0
Tay Garnett,0,0
Shigeo Kobayashi,0,0
Peter Breck,0,0
Matthew Vaughn,0,0
Vernee Watson,0,0
Allan Dwan,0,0
Lainie Kazan,0,0
Jim Field Smith,0,0
Sean Byrne,0,0
Joe Lev,0,0
Laslo Benedek,0,0
Alan Yuen,0,0
Bob Neill,0,0
Olivier Megaton,0,0
Billy West,0,0
Raoul Max Trujillo,0,0
Lucile Hadzihalilovic,0,0
Deepa Mehta,0,0
Hart Bochner,0,0
Thomas Law,0,0
Sajid Khan,0,0
Jacob Zachar,0,0
Justin Chadwick,0,0
Eddie O'Flaherty,-1,-1
Nichola Burley,0,0
Erika Christensen,0,0
Jon Hess,0,0
Yul Vazquez,0,0
Jane Fonda,0,0
T.R. Silambarasan,-1,-1
Ronny Yu,0,0
John Lee Hancock,0,0
Ralph Brown,0,0
Richard Lawson,0,0
Chiaki Kuriyama,0,0
Vondie Curtis,0,0
Chris Wedge,0,0
Ir,0,0
Tina Gilton,0,0
Kayla Ewell,0,0
Tony Way,0,0
Patrick Macnee,0,0
Camille Delamarre,0,0
Ruggero Deodato,0,0
Eric Blore,0,0
Cedric Nicolas-Troyan,-1,-1
Tom Welling,0,0
Brahmanandam,0,0
Christopher M. Bessette,-1,-1
Keith Richards,0,0
Diane English,0,0
Sammo Kam-Bo Hung,-1,-1
Jeff Bennett,0,0
Damien O'Donnell,-1,-1
George A. Romero,-1,-1
Jim Meskimen,0,0
Paul Kaye,0,0
Nathan Parsons,0,0
Jessica Raine,0,0
Lex Shrapnel,0,0
Dororthy Thorton,0,0
Min-sik Choi,-1,-1
Tracy Spiridakos,0,0
M,0,0
Nicholas Braun,0,0
Eliza Coupe,0,0
David Palmer,0,0
Paul McGillion,0,0
Chris Pontius,0,0
Scandar Copti,0,0
Salli Richardson-Whitfield,-1,-1
George Voskovec,0,0
Zackary Adler,0,0
Kevin Tighe,0,0
Emir Kusturica,0,0
Marc Donato,0,0
Jimmy Bennett,0,0
Paul Michael Glaser,0,0
Jordana Spiro,0,0
Bradley Parker,0,0
Chuck Sheetz,0,0
Agnes Bruckner,0,0
Faizon Love,0,0
John Newton,0,0
Ji-hyun Jun,-1,-1
Greg Crowe,0,0
Lena Endre,0,0
Diana Maria Riva,0,0
Peter H,0,0
Giulia Michelini,0,0
Tracey Walter,0,0
Luis Sanchez,0,0
Kevin Scott Richardson,0,0
Taylor Blackwell,0,0
Tygo Gernandt,0,0
Mary Tsoni,0,0
Daniel Stern,0,0
Daniel Stewart Sherman,0,0
Jessie T,0,0
Danny Pino,0,0
Blair Brown,0,0
Brendan Mackey,0,0
Essie Davis,0,0
Erica Leerhsen,0,0
Stellan Skarsgård,-1,-1
David Dencik,0,0
Simon Callow,0,0
Alicia Sixtos,0,0
Igal Naor,0,0
Homayoun Ershadi,0,0
Nick Cannon,0,5219028
Kacey Clarke,0,0
Darci Kistler,0,0
Willow Smith,6991457,3702437
Charles Shyer,0,0
Chase Masterson,0,0
Noah Baumbach,0,0
Ang Lee,0,0
Catherine Jelski,0,0
Billy Crudup,0,0
Frank Hvam,0,0
Neal Brennan,0,0
Campbell Scott,0,0
Lukas Moodysson,0,0
Craig Stark,0,0
Manoj Bajpayee,0,0
Anna-Louise Plowman,-1,-1
Rosanna Arquette,0,0
Tucker Albrizzi,0,0
Brett Wagner,0,0
Bárbara Mori,-1,-1
Oscar Gale,0,0
Vernon Dobtcheff,0,0
Kinka Usher,0,0
George Coe,0,0
Tran Anh Hung,0,0
Patrick Tatopoulos,0,0
Erica Linz,0,0
Émile Gaudreault,-1,-1
Mick Foley,25530,0
Timothy Van Patten,0,0
Jung-min Hwang,-1,-1
Amanda Wyss,0,0
Eric Peterson,0,0
Kirsten Collins,0,0
Chia,0,0
Guy Ritchie,0,0
Alexis Arquette,0,0
Paul Gleason,0,0
Charles Herman,0,0
Lynda Boyd,0,0
Judy Greer,0,0
French Stewart,0,0
Jeanne Neilson,0,0
Alyson Stoner,0,0
George Gallo,0,0
Catherine Dyer,0,0
Brad Copeland,0,0
Rene Rosado,0,0
Joel Murray,0,0
Tara Subkoff,0,0
Joe Chappelle,0,0
Doug E,0,0
Scott Cohen,0,0
Leila Hatami,0,0
Zan Marolt,0,0
Giovanna Mezzogiorno,0,0
Benedikt Erlingsson,0,0
Colm Feore,0,0
Shailene Woodley,0,0
Cindy Robinson,0,0
Jemima West,0,0
Finn Ireland,0,0
Daniele Luchetti,0,0
Alexander Skarsgård,-1,-1
Akira Kurosawa,0,0
Erin O'Brien,-1,-1
Elizabeth Debicki,0,0
Joe Viterelli,0,0
Chad Kapper,0,0
Andrew Bryniarski,0,0
Erik Knudsen,0,0
Joseph Sikora,0,0
A.J. DeLucia,-1,-1
Anthony 'Citric' Campos,-1,-1
Roger Rees,0,0
Amal Al-Agroobi,-1,-1
Peter McQuinn,0,0
Cynthia Stevenson,0,0
Tommy O'Reilly,-1,-1
Anna Harr,0,0
Richard Bull,0,0
Rachel Blanchard,0,0
Oanh Nguyen,0,0
Edouard Baer,0,0
Reeve Carney,0,0
Saffron Burrows,0,0
Lynne Thigpen,0,0
Andy Tennant,5594,10097
Tom McGrath,0,0
Ronit Elkabetz,0,0
Raul Julia,0,0
Yvette Mimieux,0,0
Yuliya Snigir,0,0
Kelly Brook,0,0
John Gray,0,0
Lee Armstrong,0,0
Henri Garcin,0,0
James Ransone,0,0
Kevin Rahm,0,0
Katsuhiro Ôtomo,-1,-1
Greg Germann,0,0
Robert Kenner,0,0
Timothy Woodward Jr,0,0
Judge Reinhold,0,0
Chuck Zito,0,0
Bronwen Hughes,0,0
Jessica Par,0,0
Gloria Grahame,0,0
Santiago Segura,0,0
Yassine Azzouz,0,0
Alan D. Purwin,-1,-1
Sonia Braga,0,0
Emma Lung,0,0
Jessika Van,0,0
Niall Johnson,0,0
Mike McCoy,0,0
Swoosie Kurtz,0,0
Barry Fitzgerald,0,0
Jem Cohen,0,0
Charlotte Rampling,0,0
Jamie Thraves,0,0
Babar Ahmed,0,0
Jon Mack,0,0
Josh Segarra,0,0
Eddie Cibrian,0,0
Teddy Sears,0,0
Hyung-rae Shim,-1,-1
Harry Elfont,0,0
Sal Lopez,0,0
Rick Yune,0,0
Kathleen Robertson,0,0
John Duigan,0,0
Jim Sturgess,0,0
Blaz Zavrsnik,0,0
Lolita Davidovich,0,0
Pierre Morel,0,0
Roxanne McKee,0,0
Kodi Smit,0,0
Ricky Schroder,0,0
Brian Keith,0,0
Jonas Elmer,0,0
Don S,0,0
Jerome Elston Scott,0,0
Gary Shore,0,0
Rusty Cundieff,0,0
Stuart Margolin,0,0
Andr,0,0
Rolando Molina,0,0
Odeya Rush,0,0
Carl Rinsch,0,0
Susanne Lothar,0,0
Dan Rush,0,0
Todd Stashwick,0,0
Maxwell Moody,0,0
Mark Rydell,0,0
Nicholas Ray,0,0
Joshua Mikel,0,0
John Beck,0,0
Richard Jewell,0,0
Joe Simpson,0,0
Jonathan Breck,0,0
Rita Wilson,0,0
Paul Schneider,0,0
Benjamin Walker,0,0
David Atkins,0,0
Sandra Echeverr,0,0
Matthew O,0,0
Ron Clements,0,0
Mor Loushy,0,0
Mark Caven,602424,1308257
Karan Brar,0,0
Paul McGuigan,0,0
Mick Jagger,0,0
Daniel Stamm,0,0
Robert Hobbs,0,0
Florian Henckel von Donnersmarck,0,0
Tate Donovan,0,0
Pierre Perrier,0,0
Lucas Grabeel,0,0
Aml Ameen,0,0
Tim Heidecker,0,0
Emma Caulfield,0,0
Gary Halvorson,0,0
James Dodson,0,0
Tom Hollander,0,0
Francine Blake,0,0
Eric Leighton,0,0
Connor Paolo,0,0
Lesley Ann Warren,0,0
William Dear,0,0
Ellen Ross,0,0
Lillete Dubey,0,0
La'Princess Jackson,-1,-1
Isabelle Carré,-1,-1
Sarah Smith,0,0
Jon Amiel,0,0
Ben Cross,0,0
Maeve Dermody,0,0
Wood Harris,0,0
Kaylee DeFer,0,0
Mike Starr,0,0
Sidney James,0,0
James Manera,0,0
Stevie Wonder,0,0
Pedro Miguel Arce,0,0
Harrison Page,0,0
Debra Messing,0,0
Kaitlin Olson,0,0
Jason Douglas,0,0
George W. Bush,-1,-1
Bud Cort,0,0
Gary Cooper,0,0
Antonio Arru,0,0
Christian Alvart,0,0
Kevin Allen,0,0
Cheryl Hines,0,0
Seamus Davey-Fitzpatrick,-1,-1
Hanno P,0,0
Jimmy Nail,0,0
Mort Nathan,0,0
Norman Reedus,0,0
Nicole Smolen,0,0
Kevin J. O'Connor,-1,-1
Peter Atencio,0,0
Hugh Bonneville,0,0
Morgana O'Reilly,-1,-1
Nick Cave,0,0
Drake Bell,0,0
Andy Fickman,0,0
Chris Nahon,0,0
Nathan Jones,0,0
Dominick Brascia,0,0
Phaldut Sharma,0,0
George Brent,0,0
Jürgen Prochnow,-1,-1
James Wilcox,0,0
Boys II Men,0,0
Andrés Couturier,-1,-1
Dwight Yoakam,0,0
Rob Brydon,0,0
John Michael Higgins,0,0
Rebecca Budig,0,0
Gemma Jones,0,0
George Carlin,0,0
Ski Carr,0,0
Kaiwi Lyman-Mersereau,-1,-1
Tamara Taylor,0,0
Marcus Raboy,0,0
Cedric Nicolas,0,0
Jir,0,0
Roberts Blossom,0,0
Joe Armstrong,0,0
Craig R. Baxley,-1,-1
Tim Johnson,0,0
Don Johnson,0,0
Damien Dante Wayans,0,0
David F. Sandberg,-1,-1
Thomas Bezucha,0,0
Matthew Knight,0,0
Jeremy W,0,0
Hans Kesting,0,0
Dewey Nicks,0,0
Jonathan Caouette,0,0
Deirdre Lorenz,0,0
Max Gail,0,0
Don Bluth,0,0
Martin Sharpe,0,0
Carol Ann Susi,0,0
Rob Cohen,0,0
Rip Torn,0,0
Sharon Lawrence,0,0
Bryan Brown,0,0
Mike Hodges,0,0
Will Geer,0,0
Steven Quale,0,0
Isaac Florentine,0,0
Dominik Castell,0,0
Cathy Moriarty,0,0
Zena Grey,0,0
50 Cent,-1,-1
Beverly Randolph,0,0
Joss Whedon,0,0
Darin Scott,0,0
Pawel Pawlikowski,0,0
Richard Burgi,0,0
Alexandra Holden,0,0
Sienna Beckman,0,0
Amidou,0,0
Daniel Petrie Jr.,-1,-1
Shari Albert,0,0
Lizzie Brocheré,-1,-1
Sarah Gadon,0,0
Don Brooks,0,25747
Boyd Banks,0,0
Carla Gallo,0,0
Ken Arnold,0,0
Ralitsa Paskaleva,0,0
John R,0,0
Michael Tollin,0,0
Yayaying Rhatha Phongam,0,0
Florent-Emilio Siri,-1,-1
Michael Jordan,2657643,0
Amanda Redman,0,0
Ginger Rogers,0,0
Tom E. Nicholson,-1,-1
Jerry Ferrara,0,0
Ringo Starr,2238522,0
John McNaughton,0,0
Dinah Manoff,0,0
David Kross,0,0
Morgana O,0,0
Joel Coen,0,0
Marc Blucas,0,0
John A. Davis,-1,-1
Eugène Lourié,-1,-1
Julia Nickson,0,0
Russell Friedenberg,0,0
Paul Brooke,0,0
Michael Lembeck,0,0
Luke Ford,0,0
Vince Corazza,0,0
John A,0,0
Yvette Nicole Brown,0,0
Joe Turkel,0,0
Ann Morgan Guilbert,0,0
Dayna Devon,0,0
Jim Broadbent,0,0
Louis Morneau,0,0
Tannishtha Chatterjee,0,0
Matthew Modine,0,0
Gino Salvano,0,0
Jean-Baptiste Maunier,-1,-1
Ryan O'Neal,-1,-1
Marilyn Burns,0,0
Brenda Fricker,0,0
Claudia Lapac,0,0
Rock Hudson,0,0
Jason Dixie,0,0
Johnnie Walker,0,0
Bart Shatto,0,0
Kevin Donovan,0,0
David Adam Flannery,0,0
Alex Meraz,0,0
Evgeniy Mironov,0,0
Big Budah,0,0
Sut Jhally,0,0
Brandon Landers,0,0
Polly Walker,0,0
Jessie Nelson,0,0
David G. Evans,-1,-1
Craig R,0,0
Craig T,0,0
Kate Capshaw,0,0
Mike O'Malley,-1,-1
Michael Tiddes,0,0
Cédric Klapisch,-1,-1
Jack Guzman,0,0
Phil Claydon,0,0
Terrence Malick,0,0
Sherman Alexie,0,0
Jean Simmons,0,0
Sarah Douglas,0,0
Clotilde Hesme,0,0
Gilles Lellouche,0,0
Janusz Kaminski,0,0
Warren Clarke,0,0
Allison Tolman,0,0
Eric Sykes,0,0
Scott Walker,0,0
Aleksandr Veledinskiy,0,0
Edward Andrews,0,0
Jake Weary,0,0
Garth Jennings,0,0
James Cagney,0,0
Zoë Poledouris,-1,-1
Wanda Sykes,0,0
Jessica Barden,0,0
Kristen Quintrall,0,0
Susie Abromeit,0,0
Jason Connery,0,0
Clint Eastwood,0,0
Des McAnuff,0,0
Dylan Walsh,0,0
Anika Noni Rose,0,0
Tadanobu Asano,0,0
Connor Corum,0,0
Anthony Chau,0,0
Steve Harris,0,0
Sandra Nelson,0,0
Luc Besson,0,0
Laz Alonso,0,0
Neil Mcenery,0,0
Juan Jos,0,0
Robert Turano,0,0
Marie F,0,0
Warren Oates,0,0
Ed Harris,0,0
Bob Costas,0,0
Torey Michael Adkins,0,0
Paul Scofield,0,0
Michael Gross,0,0
Beau Garrett,0,0
Ben Stein,0,0
Tanner Beard,0,0
Mark Brown,0,1729
Shawn Andrews,0,7614
Vince Vieluf,0,0
Matthew Diamond,0,0
Nathalie Fay,0,0
Danny Nucci,0,0
Cristi,0,0
Ron Silver,0,0
Ryan Little,0,0
Nora Zehetner,0,0
Garrett Ryan,0,0
Rosanna DeSoto,0,0
Brian Herzlinger,0,0
Aaron Staton,0,0
Joey Lauren Adams,0,0
Dustin Nguyen,0,0
Thorbj,0,0
Max Beesley,0,0
Powers Boothe,0,0
Roland Emmerich,0,0
Pixie Davies,0,0
Kevin Connolly,0,0
Len Cariou,0,0
Billy Gilbert,0,0
Jane Clark,0,0
Wade Williams,0,0
Ulrich Thomsen,0,0
Johnny Flynn,0,0
Gareth Evans,5373,4208
Naseeruddin Shah,0,0
Natascha McElhone,0,0
Derek Brandon,0,0
Jill Talley,0,0
George Newbern,0,0
Jean Smart,0,0
Andrew Stanton,0,0
Parker Sawyers,0,0
Reinhard Klooss,0,0
Vincent Chimato,0,0
Peter Sallis,0,0
Kathleen Turner,0,0
Melissa Ordway,0,0
Lucy Gaskell,0,0
Kate Flannery,0,0
Dan O,0,0
Ty Olsson,0,0
Q,0,0
Lee Arenberg,0,0
Firass Dirani,0,0
Alanna Ubach,0,0
Jessica Hecht,0,0
Casey Affleck,0,0
Sven Nordin,0,0
David Carson,0,0
Milo O'Shea,-1,-1
Roger Allers,0,0
Richard Ayoade,0,0
Leon Isaac Kennedy,0,0
Robert B. Weide,-1,-1
Marcella Lentz-Pope,-1,-1
Charlie Cox,0,0
Ron Rogg,0,0
Michael Schultz,0,0
Aisha Tyler,0,0
Lloyd Kaufman,0,0
Greg D,0,0
Matt Cimber,0,0
Stanley B,0,0
Robin Bartlett,0,0
Christopher Smith,0,0
Amber Marshall,0,0
Jonathan Brandis,0,0
Jeannot Szwarc,0,0
Yuqi Zhang,0,0
Geraldine McEwan,0,0
Niall Horan,0,28994520
Sharon Greytak,0,0
Philip Kaufman,0,0
Eric Bross,0,0
Ginger Jensen,0,0
Damon Santostefano,0,0
Lane Smith,0,0
The Edge,0,0
Michael Richards,0,0
Christian Kapper,0,0
Jennifer Hall,0,0
Drew Barrymore,0,0
Chris D,0,0
William Petersen,0,0
Jennifer Hale,0,0
Yousef 'Joe' Sweid,-1,-1
Erin Gray,0,0
DMX,0,0
Roy Scheider,0,0
Sam Lerner,0,0
Alan Hale,0,0
Hugh Keays,0,0
J. Lee Thompson,-1,-1
Stephen Henderson,0,0
Henry Simmons,0,0
Lorraine Ziff,0,0
Jason Zada,0,0
Marco D,0,0
Katharine Isabelle,0,0
Amrish Puri,0,0
John H. Lee,-1,-1
Brian Helgeland,0,0
Andrzej Bartkowiak,0,0
Michael Caton-Jones,-1,-1
Rae'Ven Kelly,-1,-1
Avi Nesher,0,0
Michael Pollan,0,0
Andrew Davis,0,0
Trond Fausa,0,0
Damir Catic,0,0
Rachel Talalay,0,0
Gabor Csupo,0,0
Ariane Schluter,0,0
Mark Osborne,0,0
Curtis Armstrong,0,0
David Mirkin,0,0
Taedong Park,0,0
Andrew Fiscella,0,0
Gideon Emery,0,0
Peter Capaldi,0,0
Jennifer Landa,0,0
Gabriel Damon,0,0
Peter Care,0,0
Sam Taylor,0,0
Patrick Stettner,0,0
Marie-Anne Chazel,-1,-1
Nicholas Simmons,0,0
Bobby Roth,0,0
Barry Levinson,0,0
David S,0,0
David R,0,0
Steve Antin,0,0
David O,0,0
Sergio Calder,0,0
Oliver Platt,0,0
Mackenzie Crook,0,0
David G,0,0
David F,0,0
David A,0,0
Gast,0,0
Mark Fantasia,0,0
Eric Idle,0,0
Cliff Edwards,0,0
James Badge Dale,0,0
Pierfrancesco Favino,0,0
Tom Wilkinson,0,0
Simon Woods,0,0
W. Earl Brown,-1,-1
Marc Bennett,0,0
Olivier Rabourdin,0,0
Robin Givens,0,0
Glen Powell,0,0
Danielle Savre,0,0
Ted Cassidy,0,0
Elvis Nolasco,0,0
Pauline McLynn,0,0
Pollyanna McIntosh,0,0
Everett McGill,0,0
Steven Hill,0,0
Jamaa Fanaka,0,0
Wayne Beach,0,0
Cory Edwards,0,0
Patrick O,0,0
Antoni Corone,0,0
Kaiwi Lyman,0,0
Chris Elliott,0,0
Luis E. Carazo,-1,-1
Peyton Reed,0,0
Aden Young,0,0
Ashley Williams,0,0
Natalie Bible',-1,-1
Martin Weisz,0,0
Melinda Dillon,0,0
Judd Hirsch,0,0
José Manuel Orozco Angulo,-1,-1
Mona Fastvold,0,0
Trevor Morgan,0,0
Eugenie Bondurant,0,0
Megan Ambuhl Graner,0,0
Damian Lewis,0,0
Daryl Sabara,0,0
Lochlyn Munro,0,0
Huey Lewis,0,0
John Cassavetes,0,0
Christophe Barratier,0,0
Ian Sharp,0,0
Armin Shimerman,0,0
Scott Mechlowicz,0,0
Matt Ryan,0,273051
Paul ,0,0
Dax Flame,0,0
Fredro Starr,0,0
Circus,0,0
Amir Talai,0,0
Johanna Braddy,0,0
Greg Tiernan,0,0
Bille August,0,0
Chrystee Pharris,0,0
Lijun Sun,0,0
Franklin J. Schaffner,-1,-1
François Girard,-1,-1
Hana Shuan,0,0
Gen Seto,0,0
Jack McGraw,0,0
Luenell,0,0
Arie Posin,0,0
Susan Hampshire,0,0
Shelly Varod,0,0
Gary McDonald,0,0
Daniella Pineda,0,0
Miguel Arteta,0,0
James Chalke,0,0
Cheryl Tiegs,0,0
Anne-Marie Duff,-1,-1
Claudia Stedelin,0,0
Fernando Le,0,0
Charlie Murphy,0,0
Regina Hall,0,0
Chris ,0,0
Paul Andrew Williams,0,0
Ace Marrero,0,0
Joe E. Brown,-1,-1
Manish Dayal,0,0
Michael Walker,0,0
Margaret Tracey,0,0
Ken Scott,0,0
Ian Iqbal Rashid,0,0
María Botto,-1,-1
Hugh O'Conor,-1,-1
Eric Lavaine,0,0
Jeff Conaway,0,0
John Woo,0,0
Andrew Steggall,0,0
Demián Bichir,-1,-1
Ben Stassen,0,0
Rob Walker,0,0
Spencer Wilding,0,0
Morgan J. Freeman,-1,-1
Sngmoo Lee,0,0
Ekachai Uekrongtham,0,0
John Buffalo Mailer,0,0
Stephen Merchant,0,0
Sarah Drew,0,0
Matthew Borlenghi,0,0
Tristan Mack Wilds,0,0
Jeremy Sande,0,0
Michael Dorman,0,0
David Ramsey,0,0
Rick Macy,0,0
Ebon Moss,0,0
Elea Oberon,0,0
Etan Cohen,0,0
Michael Landes,0,0
Sprague Grayden,0,0
Ryan Reynolds,0,0
Julie,0,0
Sharon Maguire,0,0
Courtney Gains,0,0
Beau Mirchoff,0,0
Jeb Stuart,0,0
Scott Evans,0,0
Nora Arnezeder,0,0
Estelle Parsons,0,0
Billy Boyd,0,0
Seu Jorge,0,0
Park Bench,0,0
Stephanie Vogt,0,0
Sam Martin,0,0
Steven Brill,0,0
Eytan Fox,0,0
Laura Ramsey,0,0
Adam Jay Epstein,0,0
Toby Stephens,0,0
Edward Zwick,0,0
Alice Braga,0,0
Debi Derryberry,0,0
Kevin Costner,0,0
Eva Amurri Martino,0,0
Deneen Tyler,0,0
Al Gore,420698,3064623
Rachel Griffiths,0,0
Eric Mendelsohn,0,0
Marko Zaror,0,0
Peter Stickles,0,0
Jeff Seymour,0,0
Keenan Tracey,0,0
John Forsythe,0,0
Stacy Keach,0,0
Tomas Alfredson,0,0
Kevin P. Farley,-1,-1
Bárbara Goenaga,-1,-1
Robert D. Webb,-1,-1
Illeana Douglas,0,0
Billy Campbell,0,0
Scott Alexander,0,0
Uwe Boll,0,0
Jenny Slate,0,0
Rob Hedden,0,0
James Eckhouse,0,0
Kel O'Neill,-1,-1
Shaun O,0,0
Winter Ave Zoli,0,0
Kelly Asbury,0,0
Bill Plympton,0,0
Todd Louiso,0,0
Dagur K,0,0
Jonathan Lynn,0,0
Aitana S,0,0
Daniel Espinosa,0,0
Erin Bethea,0,0
Alan Cohn,0,0
Jordan Scovel,0,0
Josh Wingate,0,0
Peter Jackson,0,0
Raja Menon,0,0
Andrea Corr,0,0
Gaia Weiss,0,0
Christina Cox,0,0
Mia Kirshner,0,0
Alan Rickman,0,0
Mitchell Ryan,0,0
Allen Leech,0,0
Andy Dick,0,0
Celia Weston,0,0
Adelaide Kane,0,0
James Bidgood,0,0
Stanislav Ianevski,0,0
Michael Anderson,0,0
Gabriel Almir,0,0
Ron Lynch,0,0
Penny Marshall,0,0
Travis Smith,0,0
Joseph Gordon-Levitt,-1,-1
Linnea Quigley,0,0
Celina Beach,0,0
Eddie Rouse,0,0
Don McManus,0,0
