G.I. Joe: The Rise of Cobra,302469017.0
Florence Foster Jenkins,44272267.0
Hot Tub Time Machine,65967750.0
Kids,20412216.0
God's Not Dead 2,0
Survivor,12772.0
Tuck Everlasting,19344615.0
Aliens vs. Predator: Requiem,0
Light It Up,5871603.0
The Words,16369708.0
Rocket Singh: Salesman of the Year,5348767.0
Coal Miner's Daughter,0
Nick and Norah's Infinite Playlist,0
Creature            ,331000.0
Blackthorn,1217307.0
Cube,0.0
Monsters vs. Aliens,381687380.0
Martha Marcy May Marlene,5438911.0
Elizabeth: The Golden Age,74870866.0
Farce of the Penguins,0.0
Murderball,1772979.0
The Texas Chainsaw Massacre: The Beginning,50517763.0
This Christmas,49733545.0
The Straight Story,6197866.0
Rubber,680914.0
The Adventures of Pinocchio,36682170.0
The Torture Chamber of Dr. Sadism,0
Hit and Run,3064804.0
Chasing Amy,15155095.0
Gangs of New York,183124621.0
Aimee ,927107.0
The Square,124244.0
Gremlins ,41476097.0
Scooby-Doo 2: Monsters Unleashed,0
Star Wars: The Clone Wars            ,68695443.0
Kama Sutra: A Tale of Love,0
Shame,20412841.0
Sleepy Hollow            ,207068340.0
Piranha ,83660160.0
The Brain That Sings,0.0
Highlander: Endgame,12801190.0
Dracula: Pages from a Virgin,81371.0
Stone Cold,9286314.0
Guiana 1838,0
Thirteen Conversations About One Thing,3705923.0
While We're Young,0
Lights Out,0.0
The Lion King,987480140.0
Rock Star,19317765.0
Destiny,450.0
Psycho,32000000.0
Good Intentions,0.0
Secret in Their Eyes,30808558.0
Y Tu Mamá También,0
The Maid's Room,0
Saving Grace            ,27786849.0
Elling,313436.0
The Matrix,463517383.0
American Graffiti,140000000.0
Locker 13,0
The DUFF,43528634.0
Mona Lisa Smile,141205169.0
Pain & Gain,0
Running Scared,9729088.0
Home Movies            ,89134.0
The Names of Love,9261711.0
Transporter 2,0
The Perks of Being a Wallflower,33069303.0
Bending Steel,0.0
La Famille B,74056184.0
Hachi: A Dog's Tale,0
To Die For,27688744.0
Chuck & Buck,0
What's the Worst That Could Happen?,0
Goal,27610873.0
Hobo with a Shotgun,834953.0
Reign of Fire,82150183.0
"20,000 Leagues Under the Sea",0
"McFarland, USA",0
Session 9,0
A Bridge Too Far,50800000.0
Rabbit,16866928.0
The Benchwarmers,65063726.0
City by the Sea,22433915.0
Only God Forgives,4494560.0
G.I. Joe: Retaliation,375740705.0
Girl 6,0
Death Sentence,16907831.0
The Jungle Book,963901123.0
Love & Other Drugs,0
The Last Witch Hunter,131234406.0
Godzilla Resurgence,0
Antitrust,17865209.0
Alleluia! The Devil's Carnival,0
The Last Exorcism Part II,25448707.0
Lords of London,0.0
Living Out Loud,12905901.0
Time Bandits,37400000.0
Goddess of Love,0.0
Hot Pursuit,45680201.0
The Notebook,66235.0
What,30163785.0
Star Wars: Episode I - The Phantom Menace,0
The Haunting in Connecticut 2: Ghosts of Georgia,0
Logan's Run,0
The Master,58792011.0
The Trouble with Harry,7000000.0
Into the Blue,41982227.0
22 Jump Street,0
Mission: Impossible,457697994.0
Flash Gordon,0.0
Beer League,475000.0
Nixon,34668249.0
Always Woodstock,0.0
High Crimes,63781100.0
Miss Congeniality ,101382396.0
Gulliver,232017848.0
Unbreakable,248099143.0
All or Nothing,184255.0
Rise of the Guardians,306900902.0
La Famille Bélier,0
Halloween: The Curse of Michael Myers,0
Mission to Mars,106000000.0
Quinceañera,0
Draft Day,29276904.0
Compadres,7445044.0
The Pirates,136143605.0
The Pursuit of D.B. Cooper,2104164.0
Bandits,71523271.0
Deliver Us from Evil,87956618.0
DragonHeart,104364680.0
The Dog Lover,0.0
The Mortal Instruments: City of Bones,75965567.0
Viy,34246770.0
Kabhi Alvida Naa Kehna,32575443.0
The Iceman,3623609.0
Major Dundee,14873.0
The Jimmy Show,703.0
Vamps,94812.0
Cloudy with a Chance of Meatballs ,274392649.0
There Goes My Baby,125169.0
The Signal,600896.0
The Tuxedo,104429625.0
Won't Back Down,0
Gothika,141484812.0
The Terminal,218673959.0
A Most Wanted Man,36068890.0
The Art of Getting By,1989035.0
Jennifer's Body,0
City of Life and Death,20122558.0
ZMD: Zombies of Mass Destruction,0
Nicholas Nickleby,1562800.0
Show Me,0.0
A View to a Kill,152627960.0
The Face of an Angel,0.0
Out of Inferno,0.0
Baby's Day Out,0
District ,212453431.0
Monsters,559757719.0
Jack Reacher,217370736.0
Despicable Me ,975216835.0
The Grudge 2,0
Multiplicity,20133326.0
The Looking Glass,1711.0
Among Giants,64359.0
The Martian,663851905.0
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,0
Mission: Impossible - Ghost Protocol,0
Severance,5950002.0
A Dog of Flanders,2165637.0
The Best Little Whorehouse in Texas,69701637.0
Tammy,93931360.0
Lady in White,1705139.0
V for Vendetta,130214162.0
Burlesque,90552675.0
Blast from the Past,26613620.0
A Lot Like Love,41921590.0
Rang De Basanti,29197694.0
This Is the End,126539117.0
Eastern Promises,56077088.0
The Helix... Loaded,0
Selena,35450113.0
The Proposal,314709717.0
Happily N,37923818.0
Alexander,167297191.0
Super Mario Bros.,20844907.0
The Aviator,287195.0
The Bourne Ultimatum,442161562.0
Wag the Dog,64252038.0
The Long Kiss Goodnight,33447612.0
Do You Believe?,0
How Stella Got Her Groove Back,37672944.0
A Few Good Men,236500000.0
Welcome to the Rileys,355919.0
