Actor1_Rev,Actor2_Rev,YT_Count,YT_Dislike,IMDBVotes,Revenue
2984870,45347686,222437,83,29824,52461017
64962645,53360732,749334,111,244695,50000000
31359653,64962645,10308410,1168,69374,64252038
0,13893481,838165,11,28958,55534455
71395927,80745497,7347141,511,67370,57907734
119816761,11647542,17802471,4213,40948,61788393
53918831,13721818,382615,19,71707,63706632
0,332615790,1865809,193,83034,62401343
37667610,0,575158,55,190271,57586606
122792643,0,10146138,1606,44316,24935799
3979534,54654188,8415698,2239,27559,35007180
85901556,0,16643064,2542,294304,123327692
1245983,10049308,115079,16,16295,34308901
73114757,7648156,439218,71,202973,69995385
0,7366382,494683,101,53638,25533818
795,35548466,902721,88,70589,46526243
0,12112824,312861,73,28141,37659652
38715291,5982169,179292,21,235875,163100000
12179916,7965184,516926,47,308191,30857000
106585059,10086577,249898,26,49256,30261293
62520766,0,7479077,1825,456591,78054825
0,1226045,1119789,81,23979,33118854
98867410,0,455190,26,16026,29145924
15959276,0,1033176,298,219230,28586503
63523102,6788452,5500102,538,13246,30138912
0,101854141,871023,124,8671,32500000
0,2895783,2407015,536,23002,176061
9379170,0,212872,22,75622,31070412
0,40445332,1484638,125,33966,40127259
13740895,9342223,713056,58,173189,87989926
31977484,11864317,78416,3,47595,63954968
10759369,0,931988,184,17847,22189039
87042002,0,435603,46,6293,21896367
0,92470,1594186,119,51407,37466538
0,292218,111616,7,13385,38574362
0,74503400,764014,79,18516,19344615
15438666,7010179,1045059,347,28143,22165608
12170797,32716080,4722081,794,30095,20609977
0,87042002,943939,98,15119,20601987
4702708,0,234958,25,17731,17507368
62520766,47011449,1232434,63,197737,47011449
5864146,77814044,3364683,284,53128,34820335
152579280,0,71641,4,13541,18260865
292860121,173215627,6059405,719,346566,49894223
5135183,0,1523449,661,23574,15136870
85343206,73902786,4237395,433,115275,39238443
7054728,69919865,3257241,373,60413,36068890
493586,18351537,272184,81,40583,14249005
779320,779320,361348,43,2109,12701880
91546,1437622,90294,6,16768,12801190
0,2398309,64787,3,4683,12669914
0,14969414,6506888,347,112064,59168692
19619107,0,188587611,50065,30952,12148629
243416862,0,174298,7,9530,11614954
23392420,0,26336,1,9795,13148028
23435677,9202774,104451,2,14226,10763469
45116872,48539432,9220511,3304,54565,22018988
14035944,0,5441197,894,7526,10845127
4646016,64962645,973484,94,157338,9929135
0,7257497,696693,69,23306,14811980
101324047,112889565,2335804,153,567699,46189568
49706392,0,926308,89,54384,10951153
53252595,24971492,80258,3,17668,12262065
25972557,0,196411,5,24602,19153568
0,15176118,98309,5,8233,8735529
9373570,23212,1025315,71,27147,14933713
8583690,35579716,130551,9,19530,1036617
3801207,41047862,850415,78,6785,8224998
0,5992725,617710,61,320025,34533783
26765634,0,799027,166,4174,9307166
657083,0,889852,87,32980,8767338
0,13561751,6289341,1242,12039,6561243
136623867,1551401,734851,48,31492,9300336
23450886,33375159,1186321,121,61194,35106706
88956281,80745497,121929,13,34932,13454474
43834938,0,138042,4,12979,4956401
362607942,13903580,698723,38,182486,16829464
1052668,37311727,395886,34,34517,4023741
0,33468578,13715627,922,113858,11173718
97261285,0,347376,23,43881,6379575
0,40419050,108851,4,6031,1954202
0,17114323,929621,116,72901,8200127
754,0,1038219,163,117931,1405032
38110099,12080641,1812589,121,57621,1150592
0,25377929,25714171,7896,11224,6832542
60754126,58415215,44783,9,21109,353743
8322067,0,114600,14,2790,76382
122792643,0,657426,68,49014,34394
0,16265203,252064,118,637,61847
16450416,96576880,255443,19,14649,1148578
6846264,16620514,9600706,977,7629,22441
31776126,20898221,1299487,265,4284,20898221
20112518,18807833,6207814,604,44744,29050
60054917,369917,79985,4,28248,14813627
91776617,0,1331513,101,464521,70906973
96576880,22660611,30362481,6951,41902,123709460
9373570,1458107,1537324,493,1111,565801
92808535,86959802,467586,57,291116,159157447
90863543,19368503,11916567,1009,670267,384519665
27872684,0,853057,2,57951,320100000
13130548,0,2476621,192,224992,432645872
22736870,155410374,544435,49,1737,3471
183502020,72042038,626236,34,79579,70001698
71378,1116853,817948,36,72366,155056263
7663182,0,1274610,119,46831,102836002
54576310,0,4336066,166,48775,82925064
53918831,2098084,2202152,204,179576,125212904
20868208,0,4504630,290,19907,75525718
13189290,0,1906727,135,79458,185400000
80494977,0,410366,28,49332,72571864
0,34805278,192292,17,54333,10447579
21130149,1139651,218684,20,16239,34729091
0,33190637,399014,107,15416,3111
0,33574763,1313294,354,86189,115592104
779320,779320,441485,63,3234,25608779
0,9139403,94246,11,9286,27450453
28362289,6907893,158658,14,10013,25873145
117777459,0,243124,13,17841,19637147
0,1504429,226366,32,17036,25011000
90764715,0,495227,9,22615,30443277
41882872,42696218,2435081,178,58107,22815460
86355430,0,1878859,158,5876,21410546
29171109,3082203,40908,5,11963,15064948
3797935,0,6100590,2895,21199,15171475
0,62224839,164384,18,6249,13024170
0,1536952,1260916,300,40438,16951798
2984870,45347686,222437,83,29824,52461017
2940826,0,727604,80,38647,11098707
0,891801,515561,27,11989,10397365
0,20912994,8426324,1395,11734,11166615
4702708,0,672319,60,12709,12591270
31272964,0,170841,4,6945,4741987
2913989,32485935,15378473,1804,9450,5782198
0,68062699,15457920,2923,7417,4288246
34934288,0,159994,29,2466,2461628
10406201,1457460,454968,37,553,1000000
0,7957218,444901,28,6274,11354230
0,2913989,3449377,304,12013,266967
0,26337480,1358190,141,64114,1755212
72457700,37667610,510259,106,270026,177012173
0,116056753,8336847,2076,176896,485004754
0,10621434,212700,14,37634,29027914
152387163,0,2584486,279,45658,11732088
32261080,81367206,1732650,137,193977,33035736
11261872,0,1692038,107,261412,93631744
118334432,0,254803,14,66675,39686345
13721818,176998,253828,296,930,164247
3329,0,29340263,44705,74526,99034125
29286354,0,6673127,2239,189327,242981799
16450416,41881203,2450877,131,839135,57300000
0,6072087,1747992,42,49568,122244329
45187447,151234685,2779782,304,119623,44992961
29753088,16521474,826377,36,44275,44726644
91776617,0,5044271,376,79580,33454313
101005947,27392934,8054786,703,17904,39477140
2371767,0,10198166,758,29432,28972187
45187447,0,2386396,134,374043,95638592
108726,422117,375774,19,9760,62452927
62224839,320173723,7272009,1873,6907,49733545
0,2887915,26814587,13121,20397,27151490
144799396,1835112,377738,16,25326,27066941
0,2370904,474652,57,8180,26570048
320173723,0,27685029,14253,13642,54323210
55836,0,3111540,291,229505,57189408
185438609,38809781,7949387,750,332256,38976797
9379170,0,585997,58,263432,32382381
0,48374090,321879,29,4526,22391450
6071680,20856626,4594776,1464,16305,42174545
0,67868619,1169139,48,21767,16162786
203191039,6391073,1205445,77,135969,67867998
44397438,0,34999,11,20009,11141213
0,1062116,969931,68,1549,8064972
0,3440058,8523967,712,216576,36262783
29173359,18868088,164214,19,20565,10020081
0,1934518,529769,51,21805,7881335
8960088,86355430,17023033,2951,3173,5871603
37667610,0,464688,71,26290,5002310
0,59946672,126574,11,22030,8130727
14969414,17186911,1311119,212,196798,81159365
49706392,45718,18774,1,18793,3260555
0,5982169,7426036,1027,58533,31000000
0,2737834,21168893,3397,1622,2104439
30746754,37667610,18260011,5450,91833,28501651
108476005,186351,119113,14,28778,2898225
41047862,18807833,8489184,829,370802,33069303
18424693,100633,13795,0,952,1152117
0,19617520,1104790,126,14541,2613717
0,6506126,3554656,1040,8438,12986189
0,31157217,1319681,15403,31717,509193
20426444,5982169,1223925,175,1629,49362764
192500158,0,64801,5,5763,28286973
36465685,152579280,319648,30,80079,23014027
15432647,99171609,498734,43,16956,20959585
32485935,22846598,234774,8,27650,23367586
23392420,23474862,285194,15,14791,13954465
21541,0,580367,30,169641,12309980
16450416,13677676,456343,22,78871,10725228
66532062,0,330917,25,29343,3617277
0,6683949,6455406,891,24725,26735797
62520766,0,719423,47,119002,11277119
33948403,9000700,569724,81,141901,44083403
131642286,0,83198,3,5753,1612957
64930912,9009444,2486675,370,7103,1412799
27872684,0,207812,29,13766,4360548
1090380,64962645,1774273,270,169558,46370970
17186911,0,907462,55,15100,2272186
0,9637844,86031,3,63999,81972846
4661252,1809048,865142,76,32907,900994
31776126,407183,704540,148,2745,3931367
0,170731996,9256556,2531,295021,400214478
4685314,36846321,2287298,319,436129,470700000
55639069,14035944,2899468,226,324298,234723148
0,117777459,207566,10,41762,79817937
27392934,66601322,12478697,3635,35873,113373764
28362289,9636694,6496153,1231,23165,77063461
10177,226690486,274032,10,94942,95800000
36465685,0,180800,10,225569,107217396
23121740,6936243,364404,48,74366,74433837
184932277,0,748811,101,69064,65532576
82497035,82497035,12004126,1399,59402,82497035
96576880,0,5955967,462,95084,110989157
0,49706392,1276672,63,249600,74727492
38702167,32262698,15349630,1342,210677,123681790
0,7965184,323151,32,9849,39012241
49197301,180397435,57617,6,47571,37400000
0,3595857,1160715,20,34803,37053263
5982559,19652942,5702830,820,162949,103028188
9627841,1853321,547911,50,79130,62500000
43834938,0,959103,69,100544,52223306
0,20441002,165295,58,59276,41924774
0,48607086,2291102,224,45243,57577765
23624448,0,404448,124,6080,31286759
9893824,3729239,19134538,1602,44428,31222395
239839671,60791544,592683,41,36364,27281507
372774112,0,1478738,99,489236,594420283
0,121786674,37791913,5284,265891,307166834
136623867,0,355847,1,125819,22921898
19261972,0,2732471,358,22712,25514848
0,261685022,196794,6,3158,22673340
72239406,10716632,130282,2,63848,21133087
0,187966746,1295537,199,79684,98963392
0,112100478,217575,20,19399,28915761
18982678,3694920,75478,3,21256,19000000
37535993,0,25695556,3201,71099,85512300
15520272,16108638,881633,177,95286,24761360
88243828,5311,509204,24,17164,21089146
16895440,34571,447265,11,5985,16504546
0,1945670,674079,55,66469,22750356
41491375,0,4257202,327,203046,43924923
0,21060320,57148,4,4095,12905901
100178274,0,618405,20,17439,12000000
10621434,44397438,247329,48,17274,23911362
962838,286817,449107,40,12194,12516222
185438609,0,13302077,1171,217569,89309178
22059528,40311790,1038035,59,94738,92863945
13130548,0,1054214,115,42869,35830713
32501079,0,10870817,1561,62143,32248241
1579513,2669558,1351453,82,16020,8942516
29173359,23058452,76121,4,7057,6982680
0,22818296,107341,25,12431,5549923
9822372,19501042,101948,21,21096,6200000
0,19426684,237539,0,20243,8706701
0,703166,136928,28,23822,4922166
60754126,0,731242,231,30449,16349034
239839671,25635854,30022,1,5110,2326407
0,12496279,6068575,1334,95852,92618117
873419,15959276,551315,41,31056,2062406
22736870,362607942,2691723,296,57682,5295909
5775813,1477457,1537276,245,60580,29549145
23474862,12022024,198839,17,12191,1779284
30730250,0,4303278,772,8147,2975188
994790,84935,336372,18,6612,994790
93196236,0,259970,10,17445,557545
6395741,20712195,13628165,3979,19094,450594
18294194,829732,29173,3,12724,378650
89227767,0,10135,2,1466,220175
23392420,257,3723012,399,15196,1513388
65619,0,224279,36,5757,196857
55956848,135936571,98675,3,6991,178287
6735704,0,242812,29,8706,20122558
11007263,0,26692647,4783,75959,157801252
6817038,0,1150433,876,12357,17243
0,1595168,2353201,256,70643,1595168
6525253,0,12351552,3599,21865,100919111
102228742,15370258,1400073,683,631270,83593107
577,38589687,2313678,157,66664,57469179
1863292,13471504,824813,954,151453,148168459
64962645,53547481,15354140,2824,71973,99930262
6623052,0,1572386,107,57532,111859493
53547481,0,1240369,14,45875,90535406
144799396,217742101,4894801,2076,285775,129262388
59033341,1509456,753167,45,85177,52929168
2243485,35196262,218222,6,50776,49793054
93196236,16521474,523061,65,215964,97837138
15176118,0,6006095,366,169119,46060915
0,42930943,168108,10,75144,83088295
0,11804572,964573,62,153714,75803716
2735,7433846,1386346,207,80092,69752402
14986221,10503606,1011932,171,38065,31672000
41553,0,587629,67,11084,25116103
54902606,0,15599,0,10470,21171695
0,1139325,83967,5,5571,4984663
0,11634684,4936348,389,91822,62076141
8919172,0,388851,22,107692,20169934
5857987,0,130877,6,14933,13850403
8852143,0,178167,20,11021,13719474
0,25635854,606225,91,16311,56178935
28870219,136558130,2903656,242,63410,19947280
0,161180668,1356397,158,38085,56758138
5982169,0,419897,48,43393,13000959
42622798,0,279247,32,135341,21502976
1052668,86667042,210963,17,12655,4814244
7077825,16373516,1053304,426,2239,3862285
0,780068,255783,48,20755,13353855
11888954,0,5043321,2261,13774,24150550
176190574,0,704845,81,104357,32943247
54947985,20206097,29492100,20599,17560,311744465
0,2418,3977299,403,14770,2000000
180397435,48674648,81995,3,2675,2200000
0,7777964,1522624,168,11411,6586324
90746064,0,8994702,1905,110892,95825125
58095706,0,102697,16,5184,229653
2735,7433846,841621,153,92338,118209778
977713,14149517,24488772,4527,46582,10431506
8947291,0,74155,16,5868,2862544
434209,12587121,646370,25,14845,32575443
2600486,8583690,233653,8,13289,31341183
16417213,87633985,235148,29,30039,261364
7021863,1846940,1695250,186,452254,135620
18622091,0,407912,40,28259,14140402
74503400,0,108754,3,1365,1610194
9060691,10665835,79387,2,877,125169
49110192,6603517,76146,30,2659,1066555
0,1793719,338148,84,3787,5669081
136623867,43834938,1176146,39,643024,225933435
5657350,80045696,1455350,188,9852,2124005
2735,0,890270,109,147705,163876815
91776617,80674179,598911,91,50845,85300000
163429565,0,17666977,5089,51317,118557124
2735,7433846,2889670,467,115611,135759694
115927416,0,333856,17,42747,92094360
41179538,1141740,4205170,579,9207,63200000
89065550,183502020,1125093,64,60169,52293000
13332,0,620344,38,44541,50100000
29753088,606722,268173,47,46337,50752337
0,17503276,3299650,766,119025,187281115
68354637,12904933,1025621,73,161889,41004412
0,17632805,675015,68,90904,58939035
14261797,74313702,2690350,876,1049,381541
113790,0,155711,37,26624,37402877
0,19046137,3808904,370,77849,134639780
25828461,16374571,345643,23,7202,34801195
49068174,39567260,982640,61,106013,36230219
62940472,0,26687858,6219,117362,2667034
0,16057959,15169786,2133,49060,30196680
270412,30156379,15155839,2991,108357,63354114
28362289,6907893,2641805,3729,20233,33526835
12565641,0,17692690,15374,9828,33000000
102228742,15370258,1400075,683,631270,83593107
8899093,5864146,618321,55,28352,32100816
10332844,0,1161339,82,77021,31487293
31571743,9581389,746818,89,186073,43948865
75627836,0,87596,30,26724,29500000
20460644,3260424,363816,79,4101,29317886
2344730,0,571769,64,16721,34364995
24060901,0,497782,80,38652,28364748
673817,21062410,2701372,382,59630,25697647
0,64271764,10137858,2528,33011,76228119
64930912,0,387957,27,47010,20766000
0,15487793,983029,72,20834,217569328
0,5533076,1570203,283,64955,49486874
0,97261285,34402,1,19939,26716191
19457982,0,129565,6,3228,18272447
17109695,91776617,5719813,667,140208,19080435
7190779,0,3941274,994,77459,78693371
90863543,0,1811939,266,24509,90384306
14376202,0,4065220,566,38743,17033556
10716632,2361273,678009,33,94779,16667084
83694476,0,10849003,2586,90907,28649556
1013203,3664852,87090,4,7713,15198912
45727149,144799396,72225,4,15661,15164492
136558130,0,2733317,205,141025,31556959
22768745,21060320,1159523,92,24248,20277437
14729418,0,2160471,1091,4757,13590494
0,85901556,508445,38,73727,34240572
5864146,8059515,246009,11,41092,12449517
9222008,0,2607084,714,2905,12554569
89839362,0,13257708,2786,94296,58978653
1843693,968911,734080,118,4454,11924041
0,58346823,479787,36,15928,19860259
6601159,0,389627,23,206567,12179708
0,178248658,3734982,356,62656,27317872
122717521,3127325,308030,45,40340,21094974
11763149,79746301,123848,32,21373,8801940
16108638,0,242749,36,36938,8629895
103958767,0,50297,7,35968,14156753
10621434,6525253,2696171,765,82835,8700000
104642616,0,1693953,127,184097,278731369
0,98867410,62729,7,21632,21596074
17103702,122063724,1524255,149,91685,11766959
81475107,116124,490459,50,821551,6719864
128464388,0,6391952,1376,37525,8890094
4462077,0,584803,14,27474,10019109
17472666,2274628,152924,13,6301,6244618
89839362,0,4359297,595,39974,7843145
1841593,0,9944,0,1075,6000000
112100478,0,1887034,358,8735,21571189
6450063,11286337,761582,113,3724,4690802
217742101,19352141,839216,53,87035,7037886
16450416,0,2387510,186,23201,7501132
86667042,17053291,997012,110,56959,4244155
0,12820490,2776900,256,14761,15132211
16353333,345093,3577370,147,5795,3336053
152878928,1091861,72363,12,11097,3275585
49110192,0,73079,4,25047,6030047
0,10475003,398825,75,371948,101173038
0,75627836,105585,7,6459,5149131
0,22056355,420093,36,1876,3000000
4012588,34934288,956887,43,21310,3260179
14369651,0,905651,2154,9699,2529395
9493452,2548868,205065,35,8869,2373937
0,7751911,7561005,1812,27920,40055439
0,17890569,22992,5,927,11400000
0,99753339,1464983,136,13527,1884251
131642286,0,49831999,34568,30933,821706375
5982169,965137,35395,5,6061,1638202
0,23141149,371026,25,9690,1562800
69232071,0,4038395,381,58263,3623609
0,10644261,26891287,13676,13483,32430721
136558130,23474862,1785625,149,61609,4659110
1490086,0,6749576,793,34390,3541565
69919865,0,103221,1,10852,1011054
116056753,16108638,67269,1,9714,900926
56830970,0,973284,48,45511,22198996
269623,0,387756,55,13405,598645
9379170,0,837333,68,20213,515643
7756361,5455287,443325,7,59391,42776032
2493103,0,16051485,8124,11809,630427
0,1566869,386811,73,1672,5045359
0,5524038,470994,155,8749,3168858
0,23474862,169323,9,8802,290875
30352782,0,86576,9,32520,5950002
18294194,0,807340,67,10099,241719
8919172,1978571,10586,3,3023,45779
85437510,45221194,919625,61,3042,19716
0,18894869,22454433,5364,3728,723388
0,17619434,1327199,202,6298,161097
0,3801207,633570,36,5078,1537479
15694538,21137817,464042,75,23328,17704131
37852357,2344730,127367,9,7776,70527
1498506,0,913151,147,1683,1230542
84635231,14969414,247655,64,9801,1748442
6924,0,111143,27,175,314073
48718288,95577742,139127,25,3173,90909
4710939,0,1360046,209,3090,458054
5256839,27730978,4070963,659,8522,5256839
28362289,6907893,1102812,123,28819,59675307
180397435,0,147419,7,78005,111600000
27185541,77272968,1962753,303,6240,552641
2601946,0,1203292,137,74071,36787044
33964707,0,295138,57,13757,14114000
187715569,0,193285,13,11924,4204857
0,10644261,550120,97,10182,17155193
25580641,0,1305395,149,13636,20927794
12587121,0,13028813,7112,44572,5806666
33964707,0,34878061,16040,598591,203630630
19184803,0,149770,4,30983,80500000
180397435,0,214034,19,85013,141200000
7625775,7207977,792817,152,68157,36535837
163429565,0,15044390,2098,104795,111534881
891801,0,753265,35,12543,20035310
152878928,0,44921,2,20851,17804273
197862206,108476005,803277,31,42427,28773637
0,7021863,622236,99,22896,16235738
33061252,22278713,33571,4,24160,10176701
11804572,102228742,373425,31,28088,13061935
12022024,0,168473,14,29543,4777465
34068607,469136,93508,8,10669,4333569
3057008,0,25940,4,8052,13075390
13442944,4434347,256101,18,3686,3922043
1490086,0,146682,10,7906,2548378
187966746,0,135570,11,15316,4784111
0,14305886,4456445,763,5221,11860839
0,41295,126263,6,1686,454255
0,80745497,1849462,413,1276,883887
0,183634,46810,12,830,14443
86959802,21060320,7637530,493,28610,23287872
0,12578742,58567,4,2628,1069318
0,34443972,1751479,310,10512,2243
42164517,0,583128,16,77242,328203506
23635804,1084863,1158030,167,6010,454950
19093528,0,406729,70,64683,32968648
8322067,7988865,3552149,389,5784,1242
101324047,12094104,2389813,138,70666,47417251
0,17860407,1014642,89,6333,29200000
0,32485935,2312584,198,7419,22885836
15024232,927877,490587,39,2033,15024232
23121740,0,9464521,2368,75575,17202854
0,9477009,24845286,3396,56576,43528634
0,1148761,1011142,333,19761,4273372
8350855,10586573,265047,15,3427,30298347
0,138187030,872428,194,22013,17220091
12587121,0,2195499,177,76406,42355526
10716632,0,7555574,2508,54626,62989834
64271764,0,570675,69,62369,10386814
0,74629460,4268213,251,5221,2598224
1509456,8378898,21001393,2815,134466,351774938
481798,0,133931,14,10279,30017697
0,2973673,2610647,352,20887,100000
16604478,5311,118265,31,14892,24906717
17114323,0,3249876,253,1399893,212928762
37667610,169088050,8867514,968,322395,50334418
0,11119575,231788,42,24259,7573551
0,7077825,304488,50,155567,286214286
57619771,0,3099941,559,56865,62599495
0,6525253,3521834,230,369667,100642353
6286,32200765,520778,29,286614,52287414
59823803,0,1462636,126,310278,44900469
9325865,7182232,1870830,171,23915,50811858
92808535,33909133,1055229,131,90969,43000000
10049308,0,305217,18,6242,28315272
152842629,27098853,3010313,240,278709,35005118
491,0,7377103,436,32876,47782426
24353445,0,120724,16,31608,20036244
53547481,74739732,10100155,1012,80775,53068955
9801390,0,45830,2,4070,24474312
7231,0,626674,114,38261,4328850
10642373,0,445066,49,39910,18090181
0,24036930,75754653,5485,15398,22591451
23058452,0,346473,55,49546,17394881
0,14678471,111865,13,18157,29937909
15659569,104329638,191092,13,112403,92690959
217742101,51416820,2351704,144,377180,28674417
3433926,0,120239,7,8867,12740705
1218,6683922,810901,75,54609,10150172
1353296,0,65135,3,2389,1353296
0,22768745,952670,31,51021,25621449
0,10070837,10214104,606,291989,76200721
34805278,95577742,1126832,134,34776,8279017
44866843,0,96713,3,6219,5656388
133746607,0,41195,7,2951,4714090
21006861,0,864423,142,43201,5531455
33574763,0,329219,96,24309,20005613
8322067,1848004,129200,8,13036,2275557
60754126,11582308,27369,0,9595,2256606
2040982,0,2749240,191,112563,6350058
29584321,33574763,98149,4,3627,2476491
80494977,15295201,242831,6,5867,590817
0,8188229,35256,2,860,589308
3582797,0,1080324,93,24048,3582797
44589390,0,11593319,780,108502,68838736
81475107,0,218977,12,16829,444655
458232,43566286,56164,4,5143,458232
362607942,0,22862,0,7256,524747
456814,0,216411,34,25573,456814
3801207,0,13201,5,5197,127188
12194110,0,1721345,69,31150,117190
15219198,1230991,3284482,503,27537,3270974
107910331,38090519,137048,10,9172,446438
5523333,2198159,20471562,9126,112401,3619401
54654188,166786353,280363,3,12315,414617
117777459,0,2133023,446,13304,685143
50584320,62224839,199777,14,4972,882290
78297584,0,357888,45,75881,106593296
54210376,0,324728,17,31313,36238752
210045800,84213,236047,14,4637,1080428
0,40016662,180695,10,195780,40016662
0,1674439,154981,14,72406,33606409
10414153,0,164089,43,6717,5142858
2960815,3023286,72039,4,34769,11843260
3374295,0,75213,5,3739,4239767
0,571328,164012,35,5514,4151836
1147408,0,33763,4,856,3347647
89839362,0,1888948,294,38752,10849158
0,26019097,69254,11,248,13524
0,10475003,398825,75,371948,101173038
63024,22654942,619367,124,416,32572
8519261,0,239524,52,3053,9443864
0,83694476,991540,282,39960,9716671
0,3119294,15055356,2449,85007,35122948
0,2895783,9107530,4102,44370,3559803
239839671,0,2494617,111,76052,12023606
30746754,0,3592164,2985,401611,336530303
0,59726221,83756,17,4724,12678312
0,10332844,11596470,1629,428625,231450102
180397435,0,216069,20,77326,116000000
58514381,16450416,2961833,200,1219320,268500000
0,8932,20103115,2572,36998,201463574
152842629,0,17519327,1056,393424,32118648
0,13721818,388794,21,65877,40157856
136558130,96576880,50052914,11206,112654,170549753
16387788,0,1384889,142,26599,47289758
13189290,1300820,244388,17,77992,161800000
2984870,0,197880,13,16976,35795319
0,175520209,4776994,382,380366,351040419
101854141,74629460,876093,149,85558,31500000
20112518,0,181150,5,143657,25532388
13189290,146359597,150019,12,77068,97600000
5588216,90746064,14546659,4165,7746,20257000
615904,4644247,196285,23,78825,16901126
15328127,17887206,4564331,944,64900,18190831
20712195,22077597,111183,8,4765,15471229
372774112,0,36358727,3278,543393,1110526981
615904,38550,1103447,126,62976,12583510
81367206,0,331371,26,106881,30360570
41881203,0,68164903,9727,19568,10828305
14395392,0,89819,14,12040,8824553
0,10086577,4832417,521,12157,14618727
35579716,0,836781,68,88835,28142379
95577742,13721818,381463,52,41349,8373585
12296587,7824358,143983,4,7826,7824358
0,2398309,141457,30,13922,5501498
50584320,0,19318379,5404,8745,5430822
9832,0,52971,4,3313,4720371
12587121,0,810117,165,37955,2856738
58856942,90381387,677037,52,18976,2667084
58595841,114847164,2568328,277,30538,10062896
18868088,776830,458451,78,789,2165637
6525253,95577742,86229,6,11578,2703821
0,873419,1081843,62,18807,1661464
0,58595841,1625753,146,102759,10765283
0,1307435,101681,6,10054,6537179
86959802,151674,183393,18,2309,1000000
2222499,70122506,226300,12,25765,98754000
17472666,3416379,1046689,84,36945,17023121
28462599,0,13112,1,5209,306715
152842629,11715468,1545110,234,45078,382946
66532062,136623867,301622,73,15546,1844754
36612769,0,575605,50,4208,492108
2588054,7183,269433,35,2757,35919
927877,0,26390,5,2679,159111
95577742,1218,3229373,245,203226,411874
13706595,9574870,189660,34,427,2053330
13903580,15520272,2027725,440,8827,1268346
92808535,19495975,520252,23,41272,41410568
4306637,0,640889,70,128441,7950889
0,38702167,487177,247,383,14630
32261080,10038086,1579646,354,6252,103962
107910331,0,159084,6,16447,49526
9533964,2808427,122060172,55115,10918,9533964
0,38979766,1089269,194,60479,44103982
16038343,16038343,1531115,76,89786,16038343
22200574,0,1525269,99,84398,14319195
0,38607719,30541734,8580,89140,256873813
6812530,0,249484,59,1447,6812530
56200634,16078133,2335995,133,98486,56200634
1835112,770663,792384,54,22138,54215416
239839671,0,170798,13,25550,31899000
15694538,38818374,338355,26,6537,24103594
0,22366169,2366652,236,20179,18110152
6925494,1453945,875245,78,26953,12376563
1835112,0,59787,22,8498,10155691
0,14818148,124145,12,10916,6173485
32026982,0,547310,41,152808,20412841
372774112,131643068,1515791,72,138586,11745931
1147408,0,42091,5,568,1897625
1495376,2584027,529880,78,12166,1033810
58346823,0,3749035,430,30305,1006655
32656666,50751661,7512884,1387,2979,3149
58095706,0,1707369,68,52838,8902141
62940472,157,28635794,10354,628783,78019031
11060274,163820777,574017,14,33572,4199874
178776,283113,337846,31,41996,14237880
0,166661,161646,25,101629,2108367
58368048,0,3663030,426,178428,387513770
2243485,0,2122778,101,305299,137963328
148995615,9170542,214663,37,115496,119078393
89065550,64271764,71633,18,160537,102308900
0,38264647,2776703,416,114301,102300000
90764715,0,199901,11,36605,52302978
0,2068800,128246,22,75054,43700000
9801390,21940374,21425,5,85161,39846344
48374090,1703811,6132232,938,3338,26553854
0,20712195,13550493,1870,6819,25059640
2422075,927877,3151051,133,781871,34449356
161180668,0,557234,1,91563,21005329
29035001,0,3586951,263,258081,46634275
0,6866676,22214,2,6484,20400000
4672078,0,2175783,680,47222,20695413
53252595,7732030,1311399,84,95689,725268
166786353,97726022,49470,9,4884,14545844
9373570,1144,693806,53,12650,18209872
0,13570266,238442,3,54193,58809149
13399272,505,168311,18,4778,11784569
86355430,19626708,1439032,73,150357,49155371
18400291,0,1376503,155,47886,10106975
58415215,6043842,400525,16,23523,10557291
10621434,13570266,6808302,616,62360,16369708
33190637,97146231,1182802,147,17701,8446952
30148544,0,322914,24,27783,8173486
21197454,21197454,1551474,151,67516,21197454
6924,0,2035382,214,11203,4700000
17788084,0,1917629,96,121251,10619770
17437458,2671415,4760828,1535,18719,4713059
34153588,44344540,11834867,121,31185,6591365
0,1218,105512,6,11713,4398989
7926218,0,940218,61,26816,3748479
30535,0,380838,23,4378,3273588
19093528,27296332,152827,9,29632,3456602
12891995,39767901,48092,3,9689,2522928
49644140,8806193,160934,9,65376,509424
84635231,61032444,631225,68,27686,3330012
195971,0,130301,6,12304,391942
0,8176526,374866,36,1268,399611
0,150094511,351928,60,7710,117796
28347174,0,618652,77,3125,11348205
0,39817,72672,0,2369,119452
184202775,0,35647,2,1952,4316497
103691716,0,6059293,735,33486,1673635
17788084,0,205273,13,63782,2120439
4193790,0,1077474,43,35255,3752818
0,59946672,449510,18,45020,56643267
8568,11067472,453896,39,10297,9662214
8148561,6566212,10870344,1584,10723,6800000
7988865,16295300,10739433,2157,31069,43044087
0,8384232,8529,0,3460,3281898
173215627,46642,80695,12,8763,7009668
356163,0,3923186,363,57593,27024
89065550,64271764,331589,11,185879,159616327
6708817,1188372,226937,19,42467,57467731
0,20441002,827291,133,10875,50458356
152387163,48437810,250375,33,44401,36554909
152842629,0,10046031,851,197558,41268579
92808535,0,109749,3,38310,15700000
0,33173252,797597,63,15112,5372026
102672,0,173588,20,5681,6239558
3336826,31926327,1315697,135,62718,26004026
24036930,0,141088,19,3815,56653
433937,0,130303,41,1814,24068
0,6525253,27000,5,3889,28468
