Actor1_Rev,Actor2_Rev,Year,YT_Count,YT_Likes,YT_Dislike,IMDBVotes,imdbRating,Budget,Revenue,Rated
56830970,0,2007,973284,982,48,45511,6.7,10000000,22198996,3
269623,0,2002,387756,310,55,13405,3.6,10000000,598645,4
9379170,0,2008,837333,643,68,20213,5.7,10000000,515643,4
7756361,5455287,2001,443325,117,7,59391,7.3,10000000,42776032,2
2493103,0,2003,16051485,31589,8124,11809,5,10000000,630427,0
0,1566869,1997,386811,1466,73,1672,6.6,60000000,5045359,0
0,5524038,2014,470994,2325,155,8749,6.6,5000000,3168858,4
0,23474862,2004,169323,439,9,8802,7.3,4000000,290875,4
30352782,0,2006,86576,96,9,32520,6.5,5000000,5950002,4
18294194,0,2005,807340,695,67,10099,6.3,10000000,241719,4
8919172,1978571,1997,10586,19,3,3023,3.5,10000000,45779,4
85437510,45221194,2009,919625,1067,61,3042,5.5,10000000,19716,3
0,18894869,2009,22454433,49667,5364,3728,4.7,5000000,723388,3
0,17619434,2015,1327199,1852,202,6298,5.2,10000000,161097,4
0,3801207,2007,633570,313,36,5078,3.9,10000000,1537479,3
15694538,21137817,2008,464042,899,75,23328,6.1,10000000,17704131,4
37852357,2344730,2004,127367,173,9,7776,6.7,6500000,70527,4
1498506,0,2011,913151,1879,147,1683,4.5,10000000,1230542,3
84635231,14969414,2008,247655,185,64,9801,6.9,6000000,1748442,4
6924,0,2014,111143,59,27,175,4.8,10000000,314073,0
48718288,95577742,2008,139127,102,25,3173,6.3,10000000,90909,4
4710939,0,2010,1360046,2543,209,3090,6.5,10000000,458054,0
5256839,27730978,2005,4070963,9012,659,8522,6.7,9600000,5256839,4
28362289,6907893,2000,1102812,1199,123,28819,6.1,9500000,59675307,4
180397435,0,1967,147419,381,7,78005,6.9,9500000,111600000,0
27185541,77272968,2014,1962753,2566,303,6240,6,10000000,552641,4
2601946,0,2012,1203292,1702,137,74071,7.9,8900000,36787044,3
33964707,0,1988,295138,766,57,13757,4.6,10500000,14114000,3
187715569,0,1995,193285,382,13,11924,7.5,6000000,4204857,4
0,10644261,2010,550120,896,97,10182,6.1,600000000,17155193,0
25580641,0,2011,1305395,2979,149,13636,7.5,8500000,20927794,2
12587121,0,2012,13028813,60014,7112,44572,6.9,7217600,5806666,0
33964707,0,1979,34878061,248900,16040,598591,8.5,11000000,203630630,4
19184803,0,1971,149770,82,4,30983,8,9000000,80500000,1
180397435,0,1965,214034,398,19,85013,7,9000000,141200000,2
7625775,7207977,2007,792817,2085,152,68157,8,9000000,36535837,3
163429565,0,2014,15044390,28714,2098,104795,6.5,9000000,111534881,4
891801,0,2000,753265,1575,35,12543,4.9,9000000,20035310,3
152878928,0,2000,44921,19,2,20851,7,20000000,17804273,4
197862206,108476005,2000,803277,611,31,42427,7,8000000,28773637,4
0,7021863,2006,622236,1324,99,22896,7.2,9000000,16235738,4
33061252,22278713,1989,33571,49,4,24160,7.7,9000000,10176701,3
11804572,102228742,2000,373425,336,31,28088,6.7,8500000,13061935,4
12022024,0,2002,168473,334,14,29543,7,9000000,4777465,4
34068607,469136,1994,93508,184,8,10669,6.5,8000000,4333569,3
3057008,0,1984,25940,134,4,8052,5.7,9000000,13075390,2
13442944,4434347,2007,256101,1328,18,3686,6.2,9000000,3922043,3
1490086,0,2005,146682,76,10,7906,5.7,9000000,2548378,4
187966746,0,2008,135570,191,11,15316,6.4,9000000,4784111,4
0,14305886,2011,4456445,10509,763,5221,5.4,9000000,11860839,2
0,41295,2001,126263,163,6,1686,6.6,400000000,454255,4
0,80745497,2009,1849462,10681,413,1276,6.1,9000000,883887,2
0,183634,2006,46810,104,12,830,6.7,11400000,14443,2
86959802,21060320,2015,7637530,7949,493,28610,6.5,19000000,23287872,4
0,12578742,2005,58567,147,4,2628,4.2,9000000,1069318,3
0,34443972,2009,1751479,4253,310,10512,6.5,9000000,2243,4
42164517,0,1986,583128,274,16,77242,6.5,8800000,328203506,3
23635804,1084863,2010,1158030,3000,167,6010,7.1,9000000,454950,4
19093528,0,2007,406729,2054,70,64683,6.5,8600000,32968648,4
8322067,7988865,2014,3552149,4258,389,5784,5.7,9000000,1242,4
101324047,12094104,2009,2389813,2482,138,70666,7.3,7000000,47417251,4
0,17860407,1979,1014642,1340,89,6333,6.9,8500000,29200000,4
0,32485935,2013,2312584,2206,198,7419,5.1,8500000,22885836,3
15024232,927877,1990,490587,7349,39,2033,6.7,60000000,15024232,2
23121740,0,1999,9464521,38679,2368,75575,7.3,8000000,17202854,4
0,9477009,2015,24845286,91562,3396,56576,6.5,8500000,43528634,3
0,1148761,2001,1011142,1436,333,19761,2.2,22000000,4273372,3
8350855,10586573,2003,265047,182,15,3427,7.2,8000000,30298347,0
0,138187030,2009,872428,1886,194,22013,7,8500000,17220091,2
12587121,0,2010,2195499,4132,177,76406,8,12000000,42355526,3
10716632,0,1984,7555574,12002,2508,54626,6.5,8200000,62989834,2
64271764,0,2013,570675,771,69,62369,6.9,9000000,10386814,3
0,74629460,1999,4268213,6896,251,5221,7.1,8000000,2598224,4
1509456,8378898,1984,21001393,23781,2815,134466,7.2,8000000,351774938,2
481798,0,1951,133931,177,14,10279,7.2,7623000,30017697,1
0,2973673,2008,2610647,13714,352,20887,6.7,8500000,100000,4
16604478,5311,2006,118265,225,31,14892,6,8300000,24906717,0
17114323,0,1994,3249876,8290,253,1399893,8.9,8000000,212928762,4
37667610,169088050,2014,8867514,21775,968,322395,7.9,8500000,50334418,4
0,11119575,2004,231788,270,42,24259,5.6,8550000,7573551,4
0,7077825,1965,304488,865,50,155567,8,8200000,286214286,1
57619771,0,1984,3099941,5993,559,56865,6.2,8000000,62599495,2
0,6525253,2006,3521834,7093,230,369667,7.8,8000000,100642353,4
6286,32200765,1986,520778,1182,29,286614,8.1,8000000,52287414,4
59823803,0,2002,1462636,1897,126,310278,7.6,8000000,44900469,4
9325865,7182232,2004,1870830,2081,171,23915,3.5,8000000,50811858,3
92808535,33909133,1979,1055229,1240,131,90969,7.6,8000000,43000000,2
10049308,0,2002,305217,564,18,6242,6.5,8000000,28315272,3
152842629,27098853,2011,3010313,6411,240,278709,7.7,8000000,35005118,4
491,0,2008,7377103,14190,436,32876,7.1,8000000,47782426,0
24353445,0,1982,120724,457,16,31608,6.9,8000000,20036244,4
53547481,74739732,2014,10100155,24346,1012,80775,6.2,8000000,53068955,4
9801390,0,1981,45830,86,2,4070,5,8000000,24474312,2
7231,0,1993,626674,2722,114,38261,7.4,8000000,4328850,3
10642373,0,1994,445066,875,49,39910,6.4,8000000,18090181,4
0,24036930,1999,75754653,164412,5485,15398,5.7,8000000,22591451,3
23058452,0,1998,346473,778,55,49546,6.7,8000000,17394881,4
0,14678471,2009,111865,165,13,18157,5.6,8000000,29937909,2
15659569,104329638,2005,191092,187,13,112403,7,50000000,92690959,4
217742101,51416820,2000,2351704,4481,144,377180,7.6,7000000,28674417,4
3433926,0,2006,120239,187,7,8867,7,8000000,12740705,4
1218,6683922,2009,810901,1112,75,54609,6.3,8000000,10150172,4
1353296,0,2009,65135,21,3,2389,6.4,8300000,1353296,3
0,22768745,2013,952670,430,31,51021,7.1,8000000,25621449,3
0,10070837,2010,10214104,20928,606,291989,7.1,8000000,76200721,3
34805278,95577742,2000,1126832,4099,134,34776,6.9,8000000,8279017,4
44866843,0,1996,96713,111,3,6219,4.9,8000000,5656388,3
133746607,0,1999,41195,26,7,2951,5.1,8000000,4714090,3
21006861,0,2015,864423,2033,142,43201,7.3,8000000,5531455,4
33574763,0,2010,329219,348,96,24309,7.3,10000000,20005613,3
8322067,1848004,1991,129200,225,8,13036,6,8000000,2275557,4
60754126,11582308,1998,27369,31,0,9595,6.6,8000000,2256606,4
2040982,0,2010,2749240,12004,191,112563,7.2,8000000,6350058,3
29584321,33574763,2007,98149,162,4,3627,6.9,8000000,2476491,3
80494977,15295201,1997,242831,172,6,5867,6.8,8000000,590817,3
0,8188229,1983,35256,45,2,860,6.8,8000000,589308,0
3582797,0,2009,1080324,5666,93,24048,7.7,6500000,3582797,0
44589390,0,2013,11593319,29749,780,108502,7.4,8000000,68838736,4
81475107,0,2005,218977,241,12,16829,6.5,8000000,444655,4
458232,43566286,2007,56164,34,4,5143,6.4,8000000,458232,4
362607942,0,2003,22862,20,0,7256,5.6,8000000,524747,4
456814,0,2006,216411,398,34,25573,6.8,8000000,456814,4
3801207,0,2005,13201,14,5,5197,5.5,8000000,127188,3
12194110,0,2010,1721345,3185,69,31150,6.9,8000000,117190,3
15219198,1230991,2008,3284482,13639,503,27537,6,8000000,3270974,4
107910331,38090519,2004,137048,255,10,9172,6.6,50000000,446438,0
5523333,2198159,1988,20471562,97622,9126,112401,8.1,1100000000,3619401,4
54654188,166786353,2007,280363,62,3,12315,5.9,22000000,414617,4
117777459,0,2016,2133023,20640,446,13304,7.7,8000000,685143,3
50584320,62224839,1989,199777,334,14,4972,6.5,10000000,882290,4
78297584,0,1989,357888,888,45,75881,7.4,7500000,106593296,2
54210376,0,1995,324728,389,17,31313,6.7,7500000,36238752,4
210045800,84213,2014,236047,321,14,4637,7.3,7700000,1080428,0
0,40016662,2005,180695,263,10,195780,7.6,6500000,40016662,4
0,1674439,2007,154981,78,14,72406,5.4,10000000,33606409,4
10414153,0,1984,164089,361,43,6717,6,7500000,5142858,4
2960815,3023286,2002,72039,23,4,34769,7.2,7500000,11843260,4
3374295,0,2002,75213,55,5,3739,6,7500000,4239767,4
0,571328,2008,164012,118,35,5514,3.2,7500000,4151836,3
1147408,0,2004,33763,42,4,856,6.9,7500000,3347647,2
89839362,0,2009,1888948,2522,294,38752,6.2,8000000,10849158,4
0,26019097,2012,69254,127,11,248,4.9,7500000,13524,0
0,10475003,2004,398825,498,75,371948,7.8,6500000,101173038,4
63024,22654942,2012,619367,1989,124,416,5.6,7500000,32572,0
8519261,0,2007,239524,611,52,3053,5.5,6000000,9443864,0
0,83694476,2009,991540,1690,282,39960,6.2,12000000,9716671,4
0,3119294,2008,15055356,40567,2449,85007,7.6,5000000,35122948,0
0,2895783,2016,9107530,34267,4102,44370,6.3,7000000,3559803,4
239839671,0,2009,2494617,3841,111,76052,7.2,7300000,12023606,4
30746754,0,2007,3592164,3959,2985,401611,6.2,258000000,336530303,3
0,59726221,1999,83756,105,17,4724,3.5,7500000,12678312,3
0,10332844,2007,11596470,23383,1629,428625,7.5,7500000,231450102,3
180397435,0,1971,216069,528,20,77326,6.7,7200000,116000000,2
58514381,16450416,1972,2961833,4631,200,1219320,9.2,6000000,268500000,4
0,8932,1983,20103115,72891,2572,36998,6.1,4000000,201463574,4
152842629,0,2009,17519327,38970,1056,393424,7.7,7500000,32118648,3
0,13721818,1993,388794,518,21,65877,7.6,7000000,40157856,4
136558130,96576880,2012,50052914,113467,11206,112654,6.1,7000000,170549753,4
16387788,0,2003,1384889,1794,142,26599,4.9,11000000,47289758,3
13189290,1300820,1973,244388,470,17,77992,6.8,7000000,161800000,2
2984870,0,2000,197880,378,13,16976,7,5000000,35795319,2
0,175520209,2013,4776994,18981,382,380366,7.3,105000000,351040419,3
101854141,74629460,2005,876093,7964,149,85558,7.5,7500000,31500000,2
20112518,0,1995,181150,47,5,143657,7.2,7000000,25532388,4
13189290,146359597,1974,150019,380,12,77068,6.8,13000000,97600000,2
5588216,90746064,1988,14546659,20780,4165,7746,5.2,7000000,20257000,4
615904,4644247,2005,196285,279,23,78825,6.9,7000000,16901126,4
15328127,17887206,2015,4564331,21674,944,64900,7.3,7000000,18190831,4
20712195,22077597,1999,111183,380,8,4765,6.1,7000000,15471229,4
372774112,0,2012,36358727,74445,3278,543393,7.8,200000000,1110526981,3
615904,38550,2003,1103447,2850,126,62976,6,7000000,12583510,4
81367206,0,2009,331371,549,26,106881,7,7000000,30360570,4
41881203,0,2009,68164903,325173,9727,19568,7.1,7500000,10828305,3
14395392,0,1989,89819,292,14,12040,6.2,7000000,8824553,4
0,10086577,2014,4832417,25940,521,12157,6.9,7000000,14618727,3
35579716,0,2009,836781,1471,68,88835,7.6,7000000,28142379,4
95577742,13721818,1988,381463,447,52,41349,7.6,7000000,8373585,4
12296587,7824358,1999,143983,182,4,7826,6.4,7000000,7824358,4
0,2398309,2007,141457,930,30,13922,2.1,7000000,5501498,3
50584320,0,1992,19318379,84261,5404,8745,6.2,7000000,5430822,4
9832,0,2001,52971,79,4,3313,6.5,7000000,4720371,2
12587121,0,2004,810117,3140,165,37955,7.9,7000000,2856738,0
58856942,90381387,2008,677037,483,52,18976,6.8,7000000,2667084,4
58595841,114847164,2010,2568328,2616,277,30538,6.3,7000000,10062896,4
18868088,776830,1999,458451,1600,78,789,6.3,7000000,2165637,2
6525253,95577742,2002,86229,32,6,11578,6.6,7000000,2703821,4
0,873419,2006,1081843,1612,62,18807,6.4,7000000,1661464,4
0,58595841,2011,1625753,3620,146,102759,7.5,7000000,10765283,4
0,1307435,2009,101681,67,6,10054,7.2,4825000,6537179,4
86959802,151674,1977,183393,271,18,2309,6.3,9000000,1000000,2
2222499,70122506,1993,226300,209,12,25765,7,50000000,98754000,4
17472666,3416379,2010,1046689,2336,84,36945,6.3,7000000,17023121,4
28462599,0,1998,13112,2,1,5209,2.3,10000000,306715,3
152842629,11715468,2010,1545110,3846,234,45078,7.1,7000000,382946,4
66532062,136623867,2002,301622,576,73,15546,6.2,3500000,1844754,4
36612769,0,2010,575605,821,50,4208,5.9,7000000,492108,4
2588054,7183,2013,269433,950,35,2757,6.7,7000000,35919,0
927877,0,2005,26390,47,5,2679,6.9,7000000,159111,4
95577742,1218,1999,3229373,5296,245,203226,7.9,7000000,411874,4
13706595,9574870,2014,189660,63,34,427,5.3,7000000,2053330,0
13903580,15520272,2011,2027725,3450,440,8827,4.8,7000000,1268346,4
92808535,19495975,1985,520252,443,23,41272,7.3,6900000,41410568,4
4306637,0,1993,640889,1896,70,128441,7.7,6900000,7950889,4
0,38702167,2016,487177,3739,247,383,6.3,8700000,14630,4
32261080,10038086,2015,1579646,2923,354,6252,5.8,7000000,103962,0
107910331,0,2005,159084,251,6,16447,7,6800000,49526,4
9533964,2808427,2003,122060172,375406,55115,10918,6.4,6800000,9533964,4
0,38979766,2012,1089269,2702,194,60479,5.6,6900000,44103982,3
16038343,16038343,2010,1531115,2052,76,89786,8.2,6800000,16038343,4
22200574,0,2007,1525269,2091,99,84398,8.1,4000000,14319195,4
0,38607719,2014,30541734,83092,8580,89140,5.4,6500000,256873813,4
6812530,0,2009,249484,473,59,1447,6.3,6500000,6812530,3
56200634,16078133,1991,2335995,5371,133,98486,7.8,6000000,56200634,4
1835112,770663,1987,792384,1468,54,22138,6.8,6500000,54215416,3
239839671,0,1980,170798,191,13,25550,7.1,6500000,31899000,4
15694538,38818374,1993,338355,524,26,6537,6.2,6500000,24103594,2
0,22366169,2006,2366652,1518,236,20179,5.9,6500000,18110152,4
6925494,1453945,1971,875245,931,78,26953,7.2,6500000,12376563,1
1835112,0,1999,59787,93,22,8498,3.7,6500000,10155691,3
0,14818148,2001,124145,113,12,10916,7.7,7000000,6173485,4
32026982,0,2011,547310,725,41,152808,7.2,6500000,20412841,5
372774112,131643068,2004,1515791,1195,72,138586,7.4,4000000,11745931,4
1147408,0,2005,42091,50,5,568,6.6,6500000,1897625,3
1495376,2584027,2004,529880,1140,78,12166,6.8,6500000,1033810,4
58346823,0,2009,3749035,6888,430,30305,7.2,6500000,1006655,4
32656666,50751661,2010,7512884,19034,1387,2979,6.5,6500000,3149,4
58095706,0,2007,1707369,3984,68,52838,7.7,4500000,8902141,4
62940472,157,1984,28635794,90231,10354,628783,8,6500000,78019031,4
11060274,163820777,2009,574017,580,14,33572,7.6,10000000,4199874,4
178776,283113,1985,337846,1115,31,41996,7.3,4000000,14237880,4
0,166661,1995,161646,306,25,101629,7.2,6000000,2108367,4
58368048,0,1978,3663030,6872,426,178428,7.2,6000000,387513770,3
2243485,0,1986,2122778,2786,101,305299,8.1,6000000,137963328,4
148995615,9170542,2004,214663,437,37,115496,7.5,6000000,119078393,4
89065550,64271764,1969,71633,197,18,160537,8.1,6000000,102308900,2
0,38264647,1964,2776703,4526,416,114301,7.8,6000000,102300000,1
90764715,0,1980,199901,303,11,36605,7.8,6000000,52302978,4
0,2068800,1961,128246,276,22,75054,7.6,6000000,43700000,0
9801390,21940374,1980,21425,77,5,85161,7.4,6000000,39846344,4
48374090,1703811,2001,6132232,13420,938,3338,6.3,6000000,26553854,4
0,20712195,1999,13550493,29559,1870,6819,6.9,6000000,25059640,4
2422075,927877,1995,3151051,3625,133,781871,8.6,6000000,34449356,4
161180668,0,2002,557234,69,1,91563,6.4,6000000,21005329,4
29035001,0,2008,3586951,5745,263,258081,7.9,6000000,46634275,4
0,6866676,1946,22214,44,2,6484,6.9,8000000,20400000,0
4672078,0,2000,2175783,6564,680,47222,7.5,6000000,20695413,3
53252595,7732030,1981,1311399,2353,84,95689,7.2,6000000,725268,4
166786353,97726022,1988,49470,224,9,4884,5.8,6500000,14545844,4
9373570,1144,2007,693806,603,53,12650,2.9,6000000,18209872,2
0,13570266,1998,238442,110,3,54193,6.8,9000000,58809149,3
13399272,505,1995,168311,422,18,4778,6.2,6000000,11784569,4
86355430,19626708,2006,1439032,2100,73,150357,7.7,6000000,49155371,4
18400291,0,2011,1376503,1495,155,47886,6.8,5000000,10106975,3
58415215,6043842,2000,400525,563,16,23523,7,6000000,10557291,4
10621434,13570266,2012,6808302,14785,616,62360,7.1,6000000,16369708,3
33190637,97146231,2012,1182802,1509,147,17701,5.5,6000000,8446952,4
30148544,0,2009,322914,851,24,27783,7.4,6000000,8173486,3
21197454,21197454,2011,1551474,2463,151,67516,7.3,6000000,21197454,4
6924,0,2008,2035382,2198,214,11203,4.6,6500000,4700000,4
17788084,0,1999,1917629,5115,96,121251,7.2,6000000,10619770,4
17437458,2671415,2009,4760828,6095,1535,18719,5,6000000,4713059,4
34153588,44344540,2014,11834867,2863,121,31185,6.7,6000000,6591365,4
0,1218,1999,105512,199,6,11713,5.3,6000000,4398989,3
7926218,0,2001,940218,2008,61,26816,7.8,6000000,3748479,4
30535,0,1993,380838,619,23,4378,6.7,6000000,3273588,3
19093528,27296332,2003,152827,412,9,29632,7.2,6000000,3456602,3
12891995,39767901,2001,48092,66,3,9689,5.8,6000000,2522928,4
49644140,8806193,1969,160934,223,9,65376,8,6244087,509424,4
84635231,61032444,2008,631225,824,68,27686,7,6000000,3330012,4
195971,0,1979,130301,164,6,12304,7.3,6000000,391942,1
0,8176526,2010,374866,518,36,1268,5.7,6000000,399611,2
0,150094511,2009,351928,2243,60,7710,6.7,6000000,117796,4
28347174,0,2011,618652,1077,77,3125,6.1,6000000,11348205,3
0,39817,2006,72672,101,0,2369,6.2,6000000,119452,4
184202775,0,2001,35647,46,2,1952,6.2,6000000,4316497,3
103691716,0,2012,6059293,32212,735,33486,6.3,12000000,1673635,4
17788084,0,1983,205273,852,13,63782,7.3,5952000,2120439,4
4193790,0,2002,1077474,1000,43,35255,7.3,5300000,3752818,4
0,59946672,2002,449510,437,18,45020,6.1,50000000,56643267,4
8568,11067472,2008,453896,603,39,10297,7,4000000,9662214,4
8148561,6566212,1964,10870344,34749,1584,10723,7.9,6700000,6800000,0
7988865,16295300,2005,10739433,13608,2157,31069,7.1,200000000,43044087,4
0,8384232,2002,8529,11,0,3460,6.9,5600000,3281898,3
173215627,46642,2006,80695,378,12,8763,2.1,5600000,7009668,3
356163,0,2009,3923186,5802,363,57593,6.6,5600000,27024,4
89065550,64271764,1973,331589,305,11,185879,8.3,5500000,159616327,2
6708817,1188372,1981,226937,308,19,42467,7.2,5500000,57467731,2
0,20441002,2005,827291,1075,133,10875,5.7,5500000,50458356,3
152387163,48437810,1996,250375,344,33,44401,7.7,5500000,36554909,3
152842629,0,2013,10046031,28358,851,197558,6.6,3000000,41268579,4
92808535,0,1973,109749,158,3,38310,7.6,5500000,15700000,4
0,33173252,2001,797597,3375,63,15112,7.1,5500000,5372026,4
102672,0,2003,173588,249,20,5681,6.7,5000000,6239558,4
3336826,31926327,1989,1315697,3956,135,62718,7.9,6500000,26004026,4
24036930,0,2001,141088,94,19,3815,4.9,5500000,56653,4
433937,0,2013,130303,306,41,1814,6.1,5500000,24068,0
0,6525253,2011,27000,50,5,3889,5.3,9000000,28468,4
98867410,18622091,2007,811125,2994,309,15460,5,5250000,786677,4
51592665,0,2011,2583325,2353,285,82667,7.6,30300000,20188740,4
21247170,0,2012,769702,882,105,13839,6.3,4000000,440821,0
13933528,159167,2004,190284,217,6,5093,7.6,6000000,1695126,3
0,93196236,2014,796473,1889,144,3283,5.6,5500000,863895,3
11864317,0,1980,368961,1191,26,21720,7.3,5100000,9709597,2
51163383,0,2013,16600628,38472,2401,117539,6.6,5000000,71401629,3
2735,0,2005,1433690,1940,165,194259,6.6,4000000,152925093,4
112889565,0,2016,9597125,31784,1111,183937,7.2,15000000,59481553,3
48837028,434139,2002,9519371,40644,1411,70203,6.6,5000000,79282312,4
0,16995430,2016,27887826,69281,3958,64445,6.4,4900000,67235683,3
0,14365956,2011,17414672,19106,2666,78991,5.8,5000000,103993239,4
89839362,0,2015,13257893,53500,2786,94296,7.1,5000000,58978653,4
0,10261970,2013,8066812,19674,1066,23241,7.6,5000000,100486616,3
1504429,0,1953,124574,296,41,6792,6.8,5000000,36000000,0
10743896,7077825,1975,130312,116,13,20201,7.1,5000000,41833347,1
21590593,8305833,2014,2268741,6872,1314,33301,5,5000000,86362372,4
80045696,21137817,1980,1600418,2669,92,169954,8.2,5000000,26010864,2
136558130,0,2013,1175451,2346,119,346982,8,5000000,60611845,4
25439472,0,2015,6739832,15322,979,30944,5.2,3300000,35341814,3
873419,0,2000,4628500,4947,292,892431,8.5,9000000,23844220,4
0,62008415,2013,9470986,19038,1299,91633,6.5,5000000,44115496,4
5514241,14560576,2006,2129791,4289,392,117436,7.4,5000000,27342246,4
107910331,0,2000,153290,214,9,101354,7.7,5000000,109277023,4
122063724,0,2013,2579334,7378,225,120783,7.4,5000000,26853810,3
947439,31648901,1982,245025,332,14,6223,7.3,3500000,20659423,2
31947213,21277770,1997,82329,185,9,11858,7.2,5000000,21277770,3
98867410,1646030,2011,2676580,4592,221,76495,6.4,5000000,25861249,4
0,5508868,1998,422510,332,28,4490,5.6,4500000,23047939,4
54947985,20206097,2001,29538547,361141,20604,17560,6.2,5000000,311744465,4
40984049,5833080,2014,12884569,24799,2090,6429,5.2,5000000,17499242,4
0,17923678,1954,23492596,64283,14907,2630,6.6,5000000,15000000,0
53918831,33942556,1981,174920,329,9,13163,6.4,5000000,19600000,4
0,25898641,2002,5308735,7517,371,105841,6.6,5000000,374890034,2
209703172,0,2004,459355,1258,32,413462,8,4000000,30332385,4
0,12318573,2008,85687,92,10,8079,3.9,5000000,15318257,3
7188602,49137308,1996,237369,203,33,23916,7.6,5000000,12961389,4
3580,7879340,1982,266315,517,30,15496,7.2,5000000,12592907,4
9732067,1013203,1983,65143,107,3,8187,6.3,5000000,12232628,2
18726439,4124453,2011,1309782,2863,367,48189,5.2,5000000,17500000,3
20660375,0,2015,6917622,9749,871,56218,6.8,5000000,42844516,4
14210493,0,1982,867622,6744,347,16001,6.2,8000000,10751126,2
3255059,0,1959,77740,36,8,2120,6.2,5000000,11000000,0
47468425,0,2016,22548787,99693,7667,12690,3.5,5000000,20765353,4
48374090,0,2009,122473,126,5,2394,6.1,8000000,10732909,3
0,1702772,1932,31182,55,0,3729,6.6,800000,11014974,0
22445371,0,2016,5293037,14921,2038,1993,4.8,5000000,9669521,4
180397435,0,1976,118133,167,12,9141,6.6,5000000,8000000,2
8274426,43137396,2001,1086664,1212,113,7446,5.3,5000000,6755271,4
635808,0,1989,97925,325,11,21919,7,5000000,6157157,3
0,44648711,1998,119391,134,6,9636,6.6,5000000,5502773,4
0,17160898,1968,306933,638,26,229068,8.6,5000000,5321508,3
122717521,60879424,2001,835374,1206,196,15379,6.4,5000000,5476060,4
7056892,17186911,2009,43989178,215611,34290,274488,7.9,5000000,10676073,4
2686049,9628078,2010,795548,1366,134,307,6.9,5000000,6096582,0
264546257,3975623,1997,82731,89,11,27508,7.7,5000000,7951247,4
40869,3306862,2010,203735,398,26,12832,7.2,4000000,46263525,3
100914781,670082,2008,459316,504,24,12659,6.8,5000000,4815890,3
33190637,15992117,2010,220194,223,24,41932,6.4,5000000,2821010,4
38090519,0,1998,100201,100,7,12675,7,5000000,2080693,4
217742101,0,2004,787921,1202,45,294451,7.7,5000000,8655397,4
95577742,0,1992,42469,85,3,3833,6.8,5000000,1050861,4
292860121,7010179,2014,4914263,10085,339,34806,7,5000000,6656705,4
0,100912630,2010,331708,1594,28,41609,7,5000000,6205034,3
37311727,1963667,2003,1191922,2025,127,13023,6.3,5000000,894030,4
22736870,57205667,2015,2109230,4222,418,59421,7.1,5000000,3807503,4
0,21060320,2006,163978,93,14,5570,5.6,5000000,648183,4
13905667,0,2014,980749,865,421,2018,4.4,5000000,851690,3
3801207,20660375,1996,365825,529,15,56843,7.1,7000000,407488,4
21062410,0,1996,17738,25,2,6769,6.1,5000000,353480,4
74334656,4379079,1980,106020,213,7,2863,7.2,2200000,731767,0
8734750,0,2008,875418,1723,44,1663,7.2,5000000,124720,2
21204343,0,1947,196273,1154,78,1000,6.2,3209000,121016,0
66532062,941,1998,63858,84,3,1927,6.2,2000000,99147,4
0,8870182,2015,10543430,27307,3297,77760,6.2,5000000,98595211,3
20163043,5239464,2007,487082,663,114,9066,6.1,5000000,861325,4
9846383,0,2011,351173,157,40,26091,7.2,5000000,9109597,0
14908602,0,2014,10788275,41099,1271,14136,7.5,5000000,567219,4
5467482,62153,2006,52820,75,7,6363,7.4,84450000,7174984,4
9656,5208748,2009,1345037,1681,92,30416,7.3,4000000,23347469,0
44397438,31077206,1996,757626,639,63,75107,8,890000,34175000,4
0,78425266,2011,14115378,50464,2431,49505,6.5,3000000,6924321,4
67868619,21109609,2005,3054891,2326,367,143572,5.9,4800000,82241110,4
187966746,34585859,2005,33244,8,0,11323,6.8,2800000,3061763,4
69232071,0,2011,1984444,3415,128,73168,7.4,5000000,4972016,4
131722037,23837434,1988,1793564,5256,572,5018,6.7,4700000,1705139,4
62520766,0,2013,3933463,13165,573,88570,5.7,4800000,4494560,4
102672,3664852,2007,1191202,21930,248,444,5.3,5000000,15198,4
603245,0,2010,434636,590,29,6442,7.2,4600000,9261711,4
0,7595325,2007,254033,291,20,9230,5.9,4600000,968805,0
3580,0,1984,446679,641,20,91412,6.7,4500000,81198894,4
0,1884698,1980,3503798,5312,352,51604,5.7,4500000,47923795,4
80312456,3708304,1994,1233601,1636,66,111803,7.1,4500000,242895809,4
42930943,0,1982,3396306,3009,303,74350,7.2,4500000,27092880,4
0,80494977,2000,5986603,14076,838,606532,8.4,4500000,7389233,4
17788084,3250176,1986,50586,221,25,15790,7.5,4500000,1500000,4
37667610,12253666,2001,2792010,5947,163,610193,8.1,4500000,7301393,4
17109695,29035001,2002,1673144,2637,149,32903,6.8,2000000,1022649,4
0,33024653,2005,727581,1084,43,56320,7.6,4200000000,23471871,4
4100670,66647384,2001,682905,385,43,30306,6.5,2500000,92723,4
823942,12313449,2006,231675,120,8,7141,7.3,35000000,51957,4
14986221,7786418,1976,4666797,24062,1872,13218,6.7,4400000,36145695,2
1169166,0,2016,15294797,99087,3890,38741,8.3,4400000,9969237,0
4249369,3144626,2014,3305899,3034,319,5336,5.8,4500000,11774,4
32656666,3683545,2012,1503602,1261,240,16757,6.1,3000000,7838405,4
0,7074451,2002,244009,483,26,34900,7.6,6000000,39374600,3
434209,4985576,2009,128091,148,20,8334,7.2,150000000,9791282,0
87210690,16315388,2015,19142009,61681,4776,46851,5.8,150000000,123888320,2
42683372,246106,2004,3550832,9939,472,48036,6.5,4200000,33913542,4
